AidData ID,Geoname,Geoname ID,Latitude,Longitude,Location Class,Location Class Name,Precision Code,Date,ADM1 Name,ADM1 Code,ADM2 Name,ADM2 Code,Source URL,Source,Note,Location Type,Geographic Exactness,Geographic Exactness Name,Activities,Program GEF_ID,Project GEF_ID
906001224044,Enugu State,2565344,6.5,7.5,1,Administrative Region,0,,Enugu,2029,Enugu East,23575,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYnJHd2ZaSHpJcmc/view?usp=sharing,Project Appraisal Document,"The object of this project is to reduce vulnerability to soil erosion in targeted sub-watersheds. It plans on doing this through investing in erosion and watershed management, creating erosion management institutions and information services, provide support for the climate change agenda, and project management. The second component includes strengthening institutions at both the state (including 11 states) and federal level.Some of the states were directly listed in the Project Appraisal Document, including Anambra, Imo, Abia, Enugu, Ebonyi, Edo, and Cross River. The Project Appraisal Document says that the actual project site location will be defined when “designs are ready”. The money is going to the state government, but I do not know the specific location of where the project site is, therefore I coded the states as approximate.  Four other states,  three from the North and one from the South, will be added to the project once they meet readiness criteria. Since there was no way for me to tell which these states are, I was unable to code them. Therefore I had to code up, to the nation of Nigeria and code approximate. For Enugu, I confirmed its location on Google maps and then coded it as approximate. https://www.google.com/maps/place/Enugu,+Nigeria/@6.4382047,7.4684254,12z/data=!3m1!4b1!4m5!3m4!1s0x1044a3cf887d1a25:0x9e342e82908e0c3d!8m2!3d6.4583661!4d7.5463885",ADM1,2,Approximate,,4511,4907
906001224042,Chad,2434508,15,19,1,Administrative Region,0,,Batha Ouest,12905,Ouled-rachid,65648,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSQUYwd2E4Ym15WFk,04-9-12 CEO Endorsement Request revised2,PDF page 11 under the third component. This paragraph describes how the project is dealing with capacity building and institutional support so I coded for approximate. Also PDF page 12 component 1.   ,PCLI,2,Approximate,,4511,4908
906001224042,Sila,7603257,12.25,21.5,1,Administrative Region,0,,Sila,12928,Goz-beida,65489,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSQUYwd2E4Ym15WFk,04-9-12 CEO Endorsement Request revised2,"PDF page 17, paragraph 3. Coded approximate because the funding is going to a protected area in the ADM1 but I couldn't find the exact coordinates of it. ",ADM1,2,Approximate,,4511,4908
906001224042,Moyen-Chari,2427315,9.3333,18.5,1,Administrative Region,0,,Lac Iro,12924,Bohobe,65413,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSQUYwd2E4Ym15WFk,04-9-12 CEO Endorsement Request revised2,"PDF page 17, paragraph 3. Coded approximate because the funding is going to a protected area in the ADM1 but I couldn't find the exact coordinates of it. ",ADM1,2,Approximate,,4511,4908
906001224042,Guéra,2431555,11.5,18.5,1,Administrative Region,0,,Guera,873,Kenga,65513,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSQUYwd2E4Ym15WFk,04-9-12 CEO Endorsement Request revised2.pdf,"PDF page 17, paragraph 3. Coded approximate because the funding is going to a protected area in the ADM1 but I couldn't find the exact coordinates of it. ",ADM1,2,Approximate,,4511,4908
906001224042,Salamat,242048,11,20.5,1,Administrative Region,0,,Salamat,881,Barh-azoum-am-timan,65375,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSQUYwd2E4Ym15WFk,04-9-12 CEO Endorsement Request revised2,"PDF page 17, paragraph 3. Coded approximate because the funding is going to a protected area in the ADM1 but I couldn't find the exact coordinates of it. ",ADM1,2,Approximate,,4511,4908
906001224020,Ruwaished,-4009744,32.5045162692,38.2113685504,2,Populated Place,0,,Al Mafraq,1711,Ar Rweyshid,65728,https://drive.google.com/drive/folders/0B8I8L8B_1rrSeC1CRWRZWnhJVVU,7/19/12 Project Document,http://www.geonames.org/maps/google_32.504_38.201.html 11352362pdf page 11,PPL,1,Exact,,4620,5026
906001224020,Qaḑā’ al Jafr,8624150,30.32693,36.71376,1,Administrative Region,0,,Ma'an,1709,Qasabat  Maan,65744,https://drive.google.com/drive/folders/0B8I8L8B_1rrSeC1CRWRZWnhJVVU,7/19/12 Project Document,this is listed as a sub district so I coded the adm3,ADM3,1,Exact,,4620,5026
906001224020,Qaşr Burqu‘,247579,32.60674,37.96624,4,Other Topographical Feature,0,,Al Mafraq,1711,Ar Rweyshid,65728,https://drive.google.com/drive/folders/0B8I8L8B_1rrSeC1CRWRZWnhJVVU,7/19/12 Project Document,mentioned in the doc that this is a proposed protected site and has important archaeological remains,ANS,2,Approximate,,4620,5026
906001224020,Ma’an,248380,30.33333,36.58333,1,Administrative Region,0,,Ma'an,1709,Qasabat  Maan,65744,https://drive.google.com/drive/folders/0B8I8L8B_1rrSeC1CRWRZWnhJVVU,7/19/12 Project Document,"I could not find al- Hosseinieh, so I coded the ADM1 that I believe it falls within",ADM1,2,Approximate,,4620,5026
906001224020,Shawmarī Wildlife Reserve,246867,31.75693,36.75759,4,Other Topographical Feature,0,,Az Zarqa,1712,Al Azraq,65736,https://drive.google.com/drive/folders/0B8I8L8B_1rrSeC1CRWRZWnhJVVU,7/19/12 Project Document,page 4,RESW,2,Approximate,,4620,5026
906001224020,Wāḩat al Azraq,10861949,31.83318,36.83245,4,Other Topographical Feature,0,,Az Zarqa,1712,Al Azraq,65736,https://drive.google.com/drive/folders/0B8I8L8B_1rrSeC1CRWRZWnhJVVU,7/19/12 Project Document,page 4- biological corridor will be made,RESN,2,Approximate,,4620,5026
906001223994,China,1814991,35,105,1,Administrative Region,0,,,0,,0, https://drive.google.com/drive/folders/0B8I8L8B_1rrSV0N0d0xyNWZEQU0,Request for CEO Approval,I coded this location because the first page of the primary source lists this country as one of the primary recipients. I also coded the country rather than a more exact location because it was a very general project effecting a large area. The project description continues to add that the coasts and the actual seas are the respective recipients in question. Thus the general coast of this location and other countries mentioned are the recipients. ,PCLI,2,Approximate,,4635,5110
906001223994,Indonesia,1643084,-5,120,1,Administrative Region,0,,Sulawesi Selatan,73620,Bone,18169,https://drive.google.com/drive/folders/0B8I8L8B_1rrSV0N0d0xyNWZEQU0,Request for CEO Approval,I coded this location because the first page of the primary source lists this country as one of the primary recipients. I also coded the country rather than a more exact location because it was a very general project effecting a large area. The project description continues to add that the coasts and the actual seas are the respective recipients in question. Thus the general coast of this location and other countries mentioned are the recipients. ,PCLI,2,Approximate,,4635,5110
906001223994,Vietnam,1562822,16.16667,107.83333,1,Administrative Region,0,,Thua Thien - Hue,3383,Nam Dong,32624,https://drive.google.com/drive/folders/0B8I8L8B_1rrSV0N0d0xyNWZEQU0,Request for CEO Approval,I coded this location because the first page of the primary source lists this country as one of the primary recipients. I also coded the country rather than a more exact location because it was a very general project effecting a large area. The project description continues to add that the coasts and the actual seas are the respective recipients in question. Thus the general coast of this location and other countries mentioned are the recipients. ,PCLI,2,Approximate,,4635,5110
906001223994,Philippines,1694008,13,122,1,Administrative Region,0,,,0,,0, https://drive.google.com/drive/folders/0B8I8L8B_1rrSV0N0d0xyNWZEQU0, Request for CEO Approval,I coded this location because the first page of the primary source lists this country as one of the primary recipients. I also coded the country rather than a more exact location because it was a very general project effecting a large area. The project description continues to add that the coasts and the actual seas are the respective recipients in question. Thus the general coast of this location and other countries mentioned are the recipients. ,PCLI,2,Approximate,,4635,5110
906001218562,Pulau Pieh,7102787,-0.87473,100.10214,4,Other Topographical Feature,0,,West Sumatra,1626197,,0,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,"Doc says it is in Pariaman district, West Sumatra Province; Coded the island because it is an option and the only result. Likely that it is more granular than coding up to the district. Info found on pdf page 9 of source",ISL,2,Approximate,,3647,5171
906001218562,Kabupaten Kepulauan Anambas,8740095,3,106,1,Administrative Region,0,,Riau Islands,1996551,Kabupaten Kepulauan Anambas,8740095,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,"Doc mentioned it was in the Anambas district, within the Riau province, I coded the least granular option. Info found on pdf page 9 of source. Coding approximate because it has to do with the oceans in/around it.",ADM2,2,Approximate,,3647,5171
906001218562,North Lombok Regency,8659092,-8.35214,116.40152,1,Administrative Region,0,,Nusatenggara Barat,1528,Lombok Barat,18145,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,"Doc says it is in the North Lombok district, West Nusa Tenggara province. But I didn't feel comfortable coding the option for Gilimatra because it had no listed ADMs. I coded up as a result. Info found on pdf page 9 of source",ADM2,2,Approximate,,3647,5171
906001218562,Kabupaten Kepulauan Mentawai,8740094,1.98917,99.51889,1,Administrative Region,0,,Sumatera Utara,1537,Tapanuli Selatan,73864,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,Doc mentioned it was in the West Sumatra province. Too many results so I coded the least granular option. Info found on pdf page 9 of source. Coding approximate because it has to do with the oceans in/around it.,ADM2,2,Approximate,,3647,5171
906001218562,Kota Batam,9849917,1.05211,104.02851,1,Administrative Region,0,,Kepulauan-riau,73614,Kota Batam,73708,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,"Doc mentioned it was in the Riau province, and that it was a district, too many results so I coded the least granular option. Info found on pdf page 9 of source. Coding approximate because it has to do with the oceans in/around it.",ADM2,2,Approximate,,3647,5171
906001218562,Kabupaten Bintan,9034776,0.95,104.61944,1,Administrative Region,0,,Kepulauan-riau,73614,Kepulauan-riau,73698,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,"Doc mentioned it was in the Riau province, too many results so I coded the least granular option. Info found on pdf page 9 of source. Coding approximate because it has to do with the oceans in/around it.",ADM2,2,Approximate,,3647,5171
906001218562,Kabupaten Natuna,8740093,4.71417,107.97639,1,Administrative Region,0,,Kepulauan-riau,73614,Natuna,73810,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,"Doc mentioned it was in the Riau province, and that it was a district, too many results so I coded the least granular option. Info found on pdf page 9 of source. Coding approximate because it has to do with the oceans in/around it.",ADM2,2,Approximate,,3647,5171
906001218562,Kabupaten Lingga,8739779,0.2,104.61667,1,Administrative Region,0,,Riau Islands,1996551,Kabupaten Lingga,8739779,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,"Doc mentioned it was in the Riau province, and that it was a district, too many results so I coded the least granular option. Info found on pdf page 9 of source. Coding approximate because it has to do with the oceans in/around it.",ADM2,2,Approximate,,3647,5171
906001218562,Kabupaten Tapanuli Tengah,1213518,1.9,98.66667,1,Administrative Region,0,,Sumatera Utara,1537,Tapanuli Tengah,73865,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,Doc mentioned it was in the North Sumatra province. This is the only result. Info found on pdf page 9 of source. Coding approximate because it has to do with the oceans in/around it.,ADM2,2,Approximate,,3647,5171
906001218562,North Nias Regency,9843567,1.33037,97.31964,1,Administrative Region,0,,Sumatera Utara,1537,Nias,73812,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSdzh5azY4NFZlOVk/view?usp=sharing,8-28-13_-_CEO_endorsement_doc,Doc mentioned it was in the North Sumatra province. This is the only result. Info found on pdf page 9 of source. Coding approximate because it has to do with the oceans in/around it.,ADM2,2,Approximate,,3647,5171
906001223980,Jordan,248816,31,36,1,Administrative Region,0,,,0,,0,https://www.thegef.org/sites/default/files/project_documents/11-21-12%2520MSP%2520Approval%2520Request.pdf,MSP Request Doc,"While the project mentions outcomes in MENA countries. The MENA-DELP program which the project is supporting, only include Algeria, Egypt, Jordan, Morocco, and Tunisia. Info about the program found on pdf page 4 of the MSP Request Doc, the countries were mentioned at the top of the first page.",PCLI,2,Approximate,,4620,5186
906001223980,Morocco,2542007,32,-6,1,Administrative Region,0,,,0,,0,https://www.thegef.org/sites/default/files/project_documents/11-21-12%2520MSP%2520Approval%2520Request.pdf,MSP Request Doc,"While the project mentions outcomes in MENA countries. The MENA-DELP program which the project is supporting, only include Algeria, Egypt, Jordan, Morocco, and Tunisia. Info about the program found on pdf page 4 of the MSP Request Doc, the countries were mentioned at the top of the first page.",PCLI,2,Approximate,,4620,5186
906001223980,Algeria,2589581,28,3,1,Administrative Region,0,,,0,,0,https://www.thegef.org/sites/default/files/project_documents/11-21-12%2520MSP%2520Approval%2520Request.pdf,MSP Request Doc,"While the project mentions outcomes in MENA countries. The MENA-DELP program which the project is supporting, only include Algeria, Egypt, Jordan, Morocco, and Tunisia. Info about the program found on pdf page 4 of the MSP Request Doc, the countries were mentioned at the top of the first page.",PCLI,2,Approximate,,4620,5186
906001223980,Egypt,357994,27,30,1,Administrative Region,0,,,0,,0,https://www.thegef.org/sites/default/files/project_documents/11-21-12%2520MSP%2520Approval%2520Request.pdf,MSP Request Doc,"While the project mentions outcomes in MENA countries. The MENA-DELP program which the project is supporting, only include Algeria, Egypt, Jordan, Morocco, and Tunisia. Info about the program found on pdf page 4 of the MSP Request Doc, the countries were mentioned at the top of the first page.",PCLI,2,Approximate,,4620,5186
906001223980,Tunisia,2464461,34,9,1,Administrative Region,0,,,0,,0,https://www.thegef.org/sites/default/files/project_documents/11-21-12%2520MSP%2520Approval%2520Request.pdf,MSP Request Doc,"While the project mentions outcomes in MENA countries. The MENA-DELP program which the project is supporting, only include Algeria, Egypt, Jordan, Morocco, and Tunisia. Info about the program found on pdf page 4 of the MSP Request Doc, the countries were mentioned at the top of the first page.",PCLI,2,Approximate,,4620,5186
906001224014,Burkina Faso,2361809,12.5,-1.66667,1,Administrative Region,0,,Centre,40278,Kadiogo,12123,http://documents.worldbank.org/curated/en/623211466886875457/pdf/ISR-Disclosable-P129688-06-24-2016-1466802506960.pdf,,"I could not find any documents for this project in the google doc, so I looked online and I found this most recent ISR document http://documents.worldbank.org/curated/en/623211466886875457/pdf/ISR-Disclosable-P129688-06-24-2016-1466802506960.pdf. I decided to code the country level and approximate because the project development objective said that the project aims to provide all of the regions and communes of Burkina Faso with capacity building.",PCLI,2,Approximate,,4511,5187
906001223988,Forêt Classée de Ndali,2392594,9.79575,2.68017,4,Other Topographical Feature,0,,Borgou,612,Ndali,5886,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée de la Mékrou,2392769,10.32847,1.85892,4,Other Topographical Feature,0,,Atakora,610,Pehonko,5873,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée de Toui Kilibo,2391077,8.63888,2.68819,4,Other Topographical Feature,0,,Collines,613,Ouesse,5895,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact. In the footnote this was listed as Tchaourou-Toui-Kilibo but it could only be found separately (Tchaourou and Toui-Kilibo) so I coded them both.",RESF,1,Exact,,4511,5215
906001223988,Forêt de Logozohe,11280436,7.87449,2.10104,4,Other Topographical Feature,0,,Collines,613,Dassa,5893,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",FRST,1,Exact,,4511,5215
906001223988,Forêt Classée de Goungoun,2393983,11.50533,3.23291,4,Other Topographical Feature,0,,Alibori,609,Malanville,5865,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact. Found in footnote as Sota- Goungoun, but was only able to find separately (Sota and Goungoun)",RESF,2,Approximate,,4511,5215
906001223988,Forêt Classée des Monts Kouffé,2392707,8.70818,1.78549,4,Other Topographical Feature,0,,Donga,615,Bassila,5904,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 2. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée des Trois Rivières,2391030,10.53569,3.24577,4,Other Topographical Feature,0,,Borgou,612,Kalale,5885,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée de Wari-Maro,2390953,8.99118,2.19299,4,Other Topographical Feature,0,,Donga,615,Bassila,5904,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 2. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée de la Sota,2391606,11.04992,3.23636,4,Other Topographical Feature,0,,Alibori,609,Segbana,5866,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact. Found in footnote as Sota- Goungoun, but was only able to find separately (Sota and Goungoun)",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée des Collines de Kouandé,2394825,10.3601,1.68275,4,Other Topographical Feature,0,,Atakora,610,Kouande,5870,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée de Tchaourou,2391376,8.83973,2.61865,4,Other Topographical Feature,0,,Borgou,612,Tchaourou,5891,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact. In the footnote this was listed as Tchaourou-Toui-Kilibo but it could only be found separately (Tchaourou and Toui-Kilibo) so I coded them both.",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée de l’Alibori Supérieur,2395638,10.77835,2.41402,4,Other Topographical Feature,0,,Alibori,609,Gogounou,5862,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 1. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",RESF,1,Exact,,4511,5215
906001223988,Forêt Classée d’Agoua,2395754,8.25,1.75,4,Other Topographical Feature,0,,Collines,613,Bante,5892,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSdkVTVndNZmVGTzA,11-27-12 Project document PID,"PDF page 5, footnote 2. This is one of the forest reserves for which the project is financing and implementing management plans for, so I coded as exact.",RESF,1,Exact,,4511,5215
906001223988,Benin,2395170,9.5,2.25,1,Administrative Region,0,,Borgou,612,Tchaourou,5891,,,"Coded because the project deals with capacity building (PDF pages 8 in the table) but also because i couldn't find all the forest reserves from footnote 1 (Ouémé Boukou, Dan-Atchérigbé, Djidja, Ouénou-Bénou, Dogo Kétou)",PCLI,2,Approximate,,4511,5215
906001224036,Bīnshangul Gumuz,444181,11,35.5,1,Administrative Region,0,,Benishangul Gumuz,1230,Metekel,40807,https://drive.google.com/file/d/0B8I8L8B_1rrSdFRtSzI5Q096TTg/view?usp=sharing,08-23-13_Project_Document_PAD_Clean.pdf,"document pg. 6 II Project Development Objectives: paragraph 23 says that the project wants to reduce land degradation and improve land prductivity in slected watersheds in six reginos in Ethiopia; Paragraph 24 says 'The Project would be implemented in 135 watersheds/woreds . . . in the National Regional States of Amhara, Tigray, Oromiya, SNNp, Gambela, and Benshangul Gumuz [6 afforementioned regions probaly]; because the document never references the more granular locations, I had to code up to these 6 places as approximate. ",ADM1,2,Approximate,,4511,5220
906001224036,Gambela,444183,7.83333,34.5,1,Administrative Region,0,,Gambella,1232,Zone 2,47685,https://drive.google.com/file/d/0B8I8L8B_1rrSdFRtSzI5Q096TTg/view?usp=sharing,08-23-13_Project_Document_PAD_Clean.pdf,"document pg. 6 II Project Development Objectives: paragraph 23 says that the project wants to reduce land degradation and improve land prductivity in slected watersheds in six reginos in Ethiopia; Paragraph 24 says 'The Project would be implemented in 135 watersheds/woreds . . . in the National Regional States of Amhara, Tigray, Oromiya, SNNp, Gambela, and Benshangul Gumuz [6 afforementioned regions probaly]; because the document never references the more granular locations, I had to code up to these 6 places as approximate. ",ADM1,2,Approximate,,4511,5220
906001224036,Amhara,444180,11.5,38.5,1,Administrative Region,0,,Amhara,1229,South Gonder,40801,https://drive.google.com/file/d/0B8I8L8B_1rrSdFRtSzI5Q096TTg/view?usp=sharing,08-23-13_Project_Document_PAD_Clean.pdf,"document pg. 6 II Project Development Objectives: paragraph 23 says that the project wants to reduce land degradation and improve land prductivity in slected watersheds in six reginos in Ethiopia; Paragraph 24 says 'The Project would be implemented in 135 watersheds/woreds . . . in the National Regional States of Amhara, Tigray, Oromiya, SNNp, Gambela, and Benshangul Gumuz [6 afforementioned regions probaly]; because the document never references the more granular locations, I had to code up to these 6 places as approximate. ",ADM1,2,Approximate,,4511,5220
906001224036,Oromiya,444185,8,39,1,Administrative Region,0,,Oromia,47678,Arsi,47686,https://drive.google.com/file/d/0B8I8L8B_1rrSdFRtSzI5Q096TTg/view?usp=sharing,08-23-13_Project_Document_PAD_Clean.pdf,"document pg. 6 II Project Development Objectives: paragraph 23 says that the project wants to reduce land degradation and improve land prductivity in slected watersheds in six reginos in Ethiopia; Paragraph 24 says 'The Project would be implemented in 135 watersheds/woreds . . . in the National Regional States of Amhara, Tigray, Oromiya, SNNp, Gambela, and Benshangul Gumuz [6 afforementioned regions probaly]; because the document never references the more granular locations, I had to code up to these 6 places as approximate. ",ADM1,2,Approximate,,4511,5220
906001224036,SNNPR,444188,6.05862,36.7273,1,Administrative Region,0,,SNNP,1236,Gamo Gofa,47699,https://drive.google.com/file/d/0B8I8L8B_1rrSdFRtSzI5Q096TTg/view?usp=sharing,08-23-13_Project_Document_PAD_Clean.pdf,"document pg. 6 II Project Development Objectives: paragraph 23 says that the project wants to reduce land degradation and improve land prductivity in slected watersheds in six reginos in Ethiopia; Paragraph 24 says 'The Project would be implemented in 135 watersheds/woreds . . . in the National Regional States of Amhara, Tigray, Oromiya, SNNp, Gambela, and Benshangul Gumuz [6 afforementioned regions probaly]; because the document never references the more granular locations, I had to code up to these 6 places as approximate. I googled SNNP, Ethiopia and it comes up as an abbreviation for 'Southern Nations, Nationalities, and Peoples' Region' so the abbreviation SNNPR also makes sense",ADM1,2,Approximate,,4511,5220
906001224036,Tigray,444187,14.16667,38.83333,1,Administrative Region,0,,Tigray,1237,Central Tigray,40850,https://drive.google.com/file/d/0B8I8L8B_1rrSdFRtSzI5Q096TTg/view?usp=sharing,08-23-13_Project_Document_PAD_Clean.pdf,"document pg. 6 II Project Development Objectives: paragraph 23 says that the project wants to reduce land degradation and improve land prductivity in slected watersheds in six reginos in Ethiopia; Paragraph 24 says 'The Project would be implemented in 135 watersheds/woreds . . . in the National Regional States of Amhara, Tigray, Oromiya, SNNp, Gambela, and Benshangul Gumuz [6 afforementioned regions probaly]; because the document never references the more granular locations, I had to code up to these 6 places as approximate. ",ADM1,2,Approximate,,4511,5220
906001223968,Sissili,2355484,10.26667,-1.25,4,Other Topographical Feature,0,,Northern,1329,West Mamprusi,16636,https://drive.google.com/drive/folders/0B8I8L8B_1rrSUDZPdGtxTVNSajg,Portfolio Monitoring and Tracking Tool,"I coded this location because it is listed in the bottom right row of the aforementioned document that cites the specific areas that aid would go to in respect of the project as the 'scale of the project'. This was the first location in the list. Because the project listed it as a stream basin where aid was being taken, I understood the stream location type with this matching name to be the correct location.",STM,1,Exact,,4511,5221
906001223968,Red Volta,2353926,10.56806,-0.52237,4,Other Topographical Feature,0,,Upper East,1330,Bawku West,16640,https://drive.google.com/drive/folders/0B8I8L8B_1rrSUDZPdGtxTVNSajg,Portfolio Monitoring and Tracking Tool,"I coded this location because it is listed in the bottom right row of the aforementioned document that cites the specific areas that aid would go to in respect of the project as the 'scale of the project'. This was the first location in the list. Because the project listed it as a stream basin where aid was being taken, I understood the stream location type with this matching name to be the correct location.",STM,1,Exact,,4511,5221
906001223968,Kulpawn,2298929,10.33027,-1.083,4,Other Topographical Feature,0,,Northern,1329,West Mamprusi,16636,https://drive.google.com/drive/folders/0B8I8L8B_1rrSUDZPdGtxTVNSajg,Portfolio Monitoring and Tracking Tool,"I coded this location because it is listed in the bottom right row of the aforementioned document that cites the specific areas that aid would go to in respect of the project as the 'scale of the project'. This was the first location in the list. Because the project listed it as a stream basin where aid was being taken, I understood the stream location type with this matching name to be the correct location.",STM,1,Exact,,4511,5221
906001223974,Tombokoirey I,11001724,11.93139,3.3,1,Administrative Region,0,,Dosso,2204,Gaya,22560,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17",ADM3,1,Exact,,4511,5252
906001223974,Inates,11001725,13.96889,3.19833,1,Administrative Region,0,,Tillaberi,2208,Filingue,22578,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Département d’Aguié,8624179,13.46976,7.74219,1,Administrative Region,0,,Maradi,2205,Aguie,22562,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Gangara, Gazaoua, and Tchadoua.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Maïné-Soroa,2441446,13.75,11.5,1,Administrative Region,0,,Diffa,2203,Maine-soroa,22555,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Communes in the region.",ADM2,2,Approximate,,4511,5252
906001223974,Azagor,10942957,14.66389,6.91722,1,Administrative Region,0,,Maradi,2205,Dakoro,22563,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Département de Diffa,2445703,13.66667,12.5,1,Administrative Region,0,,Diffa,2203,Diffa,22554,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Communes in the department.",ADM2,2,Approximate,,4511,5252
