AidData Project ID,round,gef_id,Agency,Lead agency,Secondary agency(ies),Region,List of regions,Country,List of participating countries,Countries listed by Code (ISO 3166-1 alpha-2),Focal Area,Focal Area single-letter-code,List of project's focal areas,GEF replenishment phase,Type acronym,Type,Status,Trust Fund acronym,Trust Fund,Executing partner / agency,Type of executing partner / agency,Type acronym of parent (or empty if standalone),"Category (empty: standalone, parent, child)",Biosafety project?,Targeted research project?,National Capacity Self Assessement (NCSA)?,National Adaptation Programme of Action (NAPA)?,isNonExpedited,National Portfolio Formulation Exercises (NPFE)?,National communications project?,Small Grants Programme (SGP)?,Sustainable Forest Management (SFM)?,Requires second review?,Primary GEFSEC Program Manager,ID of secondary GEFSEC Program Manager,UNDP Project ID,World Bank Project ID,GEF3 OP list,GEF4 SP list,GEF4 SP-ID list,GEF5 FA Objective list,Keyword ID list,Code of business plan allocation item,World Bank Trust Fund number,(Sum of all) Approved PPG(s),Project Preparation Grant (PPG),Project Development Facility block A (PDF-A),Project Development Facility block B (PDF-B),Project Development Facility block C (PDF-C),Pre-Investment Facility (PRIF),Agency fees paid separately for PPG,Agency fees paid separately for PDF-B,GEF Project Grant PIF stage,GEF Project Grant CEO approve stage,GEF Project Grant CEO endorse stage,Agency Fee PIF stage,Agency Fee CEO approve stage,Agency Fee CEO endorse stage,Cofinance PIF stage,Cofinance CEO approve stage,Cofinance CEO endorse stage,Date of receipt or first PMIS entry,PIF Clearance or PIF Approval Date,Expected date of entry into work program,Date of entry into work program,Date of project approval,Date of CEO approval (MSP / EA),Date of CEO endorsement (FSP),Date of dropping (before project approval),Date of cancelation (after project approval),Date of PIF rejection by CEO,Date of technical rejection by Program Manager,Date of rejection by CEO at CEO approve stage,Date of rejection by CEO at CEO endorse stage,Date of Parent / Program rejection by Council,Date of approval by Agency,Expected date of Grant signing,Actual date of Grant signing,Expected date of implementation start,Actual date of implementation start,Expected date of closure,Actual date of closure,Expected date of financial closure,Date of financial closure,Expected date of Internal Completion Report (ICR),Date of Internal Completion Report (ICR),Expected date of Parent endorsement by Council,Date of Parent endorsement by Council,Expected date of effectiveness,Date of effectiveness,Expected date of mid term review,Date of mid term review,GEFNewRegionList,is_valid,project_id,project_title
906001224022,Programmatic,5423,World Bank,World Bank,,REG,,Regional,,0,Multi Focal Area,M,M;C;L;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,Permanent Interstate Committee for Drought Control in the Sahel CILSS Sahel and Sahara Observatory OSS and the International Union for Conservation of Nature IUCN West Africa Office,Government,PAS,Child,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,353429.0,,130888.0,,,,LD-3; LD-4; CCM-5; ,,,,0,,,,,,,,4629630.0,,4629630.0,370370.0,,370370.0,10000000.0,,10000000.0,1-May-13,,,26-May-11,26-May-11,,10-May-13,,,,,,,,,,,,,,,,,,,,,,,,,"REG,",1,906001224022,GGW: Building Resilience Through Innovation Communication and Knowledge Services (BRICKS) Project
906001224024,Programmatic,5619,World Bank,World Bank,,AFR,,Sudan,,SD,Multi Focal Area,M,M;B;L;M;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,Ministry of Environment,Government,PAS,Child,False,False,False,False,False,False,False,False,True,False,Jean-Marc Sinnassamy,298074.0,,,,,,LD-3; BD-1; BD-2; SFM/REDD+-1; ,,,,0,,,,,,,,7731481.0,,7731481.0,618519.0,,618519.0,25680000.0,,25680000.0,10-Oct-13,,,26-May-11,26-May-11,,13-Nov-13,,,,,,,,,,,,,,,,,,,,,,,,,"AFR,",1,906001224024,GGW Sudan Sustainable Natural Resources Management Project SSNRMP
906001224026,Programmatic,5449,World Bank,World Bank,,AFR,,Senegal,,SN,Multi Focal Area,M,M;C;L;M;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,SAED (Societe d�Amenagement des Eaux du Delta du Senegal    APIX (Agence de promotion des Investissements et des Grands Travaux  The National Great Green Wall Agency   The horticulture cluster of the Accelerated Growth Strategy  The Gaston Berger University UGB   ,Government,PAS,Child,False,False,False,False,False,False,False,False,True,False,Jean-Marc Sinnassamy,349360.0,,130271.0,,,,CCM-5; LD-3; SFM/REDD+-1; ,,,,0,,,,,,,,6018519.0,,6018519.0,481481.0,,481481.0,80000000.0,,80000000.0,30-May-13,,,26-May-11,26-May-11,,8-Nov-13,,,,,,,,,,,,,,,,,,,,,,,,,"AFR,",1,906001224026,PSG- Sustainable and Inclusive Agribusiness  Development Project 
906001224028,Programmatic,4690,World Bank,World Bank,,Asia,,Regional,"Indonesia, Philippines","00, PH, ID",International Waters,I,I,GEF - 5,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,"The University of Queensland,  Australia; TheMarine Science  Institute, Univ. of The  Philippines, The Philippines",Institute,PAS,Child,False,False,False,False,False,False,False,False,True,False,Christian Severin,17821.0,,123933.0,,,,IW-3; IW-3; IW-3; ,,,,0,,,,,,,,4500000.0,,4500000.0,360000.0,,360000.0,27810000.0,,27810000.0,23-Sep-11,,,9-Nov-11,9-Nov-11,,19-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,"Asia, REG,",1,906001224028,Capturing Coral Reef and Related Ecosystem Services (CCRES)
906001224030,Programmatic,5270,World Bank,World Bank,,AFR,,Mali,,ML,Multi Focal Area,M,M;B;C;L;M;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,MTF,Multi Trust Funds,Agence de l'Environnement et du  D�veloppement Durable (AEDD),Government,PAS,Child,False,False,False,False,False,False,False,False,True,False,Jean-Marc Sinnassamy,382679.0,,129516.0,,,,LD-3; BD-2; CCM-5; SFM/REDD+-1; CCA-2; ,,,,0,,,,,,,,8425926.0,,8425926.0,674074.0,,674074.0,13000000.0,,13000000.0,30-Jan-13,,,26-May-11,26-May-11,,29-Oct-13,,,,,,,,,,,,,,,,,,,,,,,,,"AFR,",1,906001224030,GGW Natural Resources Management in a Changing Climate in Mali 
906001224032,Programmatic,3760,UNDP,UNDP,,AFR,,Niger,,NE,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Water, Environment and of Desertification Control (MELD), General Directorate for the Environment, Water and Forestry (DGEEF)",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,404597.0,3943.0,,,BD-3;,;3;,,,,,69000,69000.0,,,,,6900.0,,1768182.0,,1768182.0,176818.0,,176818.0,5200000.0,,9354911.0,2-Sep-08,18-Sep-08,1-Nov-08,13-Nov-08,13-Nov-08,,24-Jan-11,,,,,,,,,,,30-Apr-11,23-Aug-11,1-Aug-16,,,,,,,,28-Feb-09,,30-May-13,,"AFR,",1,906001224032,SPWA-BD: Integrating the Sustainable Management of Faunal Corridors into Niger's Protected Area System
906001224034,Programmatic,3836,World Bank,World Bank,,AFR,,Ghana,,GH,Biodiversity,B,B,GEF - 4,MSP,Medium Size Project,IA Approved,GET,GEF Trust Fund,"Ministry of Land, and Natural Resources",Government,PAN,Child,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,404597.0,,98538.0,,BD-3;,;3;,,,,,0,,,,,,,,1000000.0,1000000.0,,100000.0,100000.0,,5100000.0,6100000.0,,24-Oct-08,19-Dec-08,,,19-Dec-08,3-Sep-10,,,,,,,,,30-Nov-10,,,30-Nov-10,,30-Oct-13,,,,,,,,,,30-May-12,,"AFR,",1,906001224034,SPWA-BD: Management of Riparian Biological Corridors
906001224036,Programmatic,5220,World Bank,World Bank,,AFR,,Ethiopia,,ET,Multi Focal Area,M,M;B;C;L;M;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,MTF,Multi Trust Funds,Ministry of Agriculture,Government,PAS,Child,False,False,False,False,False,False,False,False,True,False,Jean-Marc Sinnassamy,349360.0,,133410.0,,,,BD-2; LD-3; CCM-5; SFM/REDD+-1; CCA-1; CCA-1; CCA-2; ,,,,0,,,,,,,,12962963.0,,12962963.0,1037037.0,,1037037.0,94655517.0,,94655517.0,12-Dec-12,,,26-May-11,26-May-11,,29-Oct-13,,,,,,,,,,,,,,,,,,,,,,,,,"AFR,",1,906001224036,PSG: Sustainable Land Management Project 2
906001224038,Programmatic,4075,World Bank,World Bank,,AFR,,Benin,,BJ,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,CENAGREF,Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,404597.0,,115963.0,,BD-1;BD-3;,;1;3;,,,,,0,,,,,,,,1900500.0,,1900000.0,190050.0,,190000.0,9675000.0,,7400000.0,28-Aug-09,9-Sep-09,30-Nov-09,12-Nov-09,12-Nov-09,,14-Mar-11,,,,,,,,,,,30-Jun-11,4-Oct-11,15-Dec-16,,,,,,,,,,30-Dec-14,,"AFR,",1,906001224038,SPWA-BD: Support to Protected Areas Management
906001224040,Programmatic,4221,UNDP,UNDP,,AFR,,Burkina Faso,,BF,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,Ministry of Environment and Sustainable Development,Government,PAN,Child,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,404597.0,4298.0,,,BD-3;,;3;,,,,,49000,49000.0,,,,,4900.0,,860000.0,860000.0,,86000.0,86000.0,,3090000.0,7716127.0,,28-Jan-10,16-Mar-10,,,16-Mar-10,30-Jun-11,,,,,,,,,,,,30-Sep-11,5-Jun-13,31-Mar-15,,,,,,,,,,30-Jun-13,,"AFR,",1,906001224040,SPWA-BD: Protected Area Buffer Zone Management in Burkina Faso
906001224042,Programmatic,4908,World Bank,World Bank,,AFR,,Chad,,TD,Multi Focal Area,M,M;B;C;L;M;,GEF - 5,FP,Full-Sized Project,Under Implmentation,MTF,Multi Trust Funds,Ministry of Ministry of Agriculture and Irrigation  Ministry of Environment and Fisheries  ,Government,PAS,Child,False,False,False,False,False,False,False,False,True,False,Jean-Marc Sinnassamy,404597.0,,131019.0,,,,LD-3; CCA-1; BD-2; SFM/REDD+-1; ,,,,0,,,,,,,,9259259.0,,9259259.0,740741.0,,740741.0,102250000.0,,102250000.0,26-Mar-12,26-May-11,26-May-11,26-May-11,26-May-11,,12-Apr-12,,,,,,,,,,,,10-Jan-13,31-Dec-16,,,,,,,,,,,,"AFR,",1,906001224042,GGW: Agriculture Production Support Project (with Sustainable Land and Water Management)
906001224044,Programmatic,4907,World Bank,World Bank,,AFR,,Nigeria,,NG,Multi Focal Area,M,M;B;C;L;M;,GEF - 5,FP,Full-Sized Project,Under Implmentation,MTF,Multi Trust Funds,Federal Ministry of Environment (with State ministries of environment and partner government agencies in up to 11 states),Government,PAS,Child,False,False,False,False,False,False,False,False,True,False,Jean-Marc Sinnassamy,382679.0,,126549.0,,,,CCA-1; CCA-1; CCA-2; LD-3; BD-2; SFM/REDD+-1; ,,,,0,,,,,,,,8592593.0,,8592593.0,687407.0,,687407.0,500000000.0,,500000000.0,26-Mar-12,26-May-11,26-May-11,26-May-11,26-May-11,,12-Apr-12,,,,,,,,,,,,16-Apr-13,30-Jun-20,,,,,,,,,,,,"AFR,",1,906001224044,GGW: Nigeria Erosion and Watershed Management Project (NEWMAP)
906001224046,Programmatic,4026,UNDP,UNDP,,AFR,,Togo,,TG,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Environment and Forestry ( Directorate of Wildlife and Hunting), assisted by IUCN.  ",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,404597.0,,,,BD-1;BD-3;,;1;3;,,,,,50527,50527.0,,,,,5053.0,,1222200.0,,1222200.0,122220.0,,122220.0,3000000.0,,6100000.0,6-Jul-09,13-Jul-09,30-Nov-09,12-Nov-09,12-Nov-09,,24-Jan-11,,,,,,,,,,,1-Jun-11,29-Jun-11,29-Jun-16,,,,,,,,,,31-Dec-13,,"AFR,",1,906001224046,SPWA-BD: Strengthening the Conservation Role of Togo's National System of Protected Areas (PA)
906001224048,Programmatic,2906,UNDP,UNDP,,AFR,AFR,Regional,"Central African Republic, Congo, Cameroon, Gabon, Congo DR","00, CM, CF, GA, CG, ZR",Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,COMIFAC/WWF,Multilateral,PAN,Child,False,False,False,False,False,False,False,False,False,True,Charlotte Gobin,,3447.0,,-3-,,,,,,,340000,300000.0,40000.0,,,,30000.0,,8181818.0,,8181818.0,822182.0,,818182.0,50600000.0,,26397000.0,30-Sep-05,24-Feb-09,1-Jun-09,24-Jun-09,24-Jun-09,,21-Nov-11,,,,,,,,,,,30-Nov-11,,30-Nov-16,,,,,,,,,,30-May-14,,"AFR, REG,",1,906001224048,CBSP Sustainable Financing of Protected Area Systems in the Congo Basin
906001224050,Programmatic,5792,World Bank,World Bank,,AFR,,Mauritania,,MR,Multi Focal Area,M,M;B;L;M;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,,,PAS,Child,False,False,False,False,False,False,False,False,True,False,Jean-Marc Sinnassamy,404597.0,,144183.0,,,,BD-2; LD-3; SFM/REDD+-1; ,,,,0,,,,,,,,4810000.0,,4810000.0,384800.0,,384800.0,19200000.0,,19200000.0,3-Apr-14,,,26-May-11,26-May-11,,12-May-15,,,,,,,,,,,,,,,,,,,,,,,,,"AFR,",1,906001224050,GGW - Mauritania Sustainable Land Water and Forest Management
906001224052,Programmatic,3984,FAO,FAO,,AFR,,Regional,"Cote d'Ivoire, Ghana","00, GH, CI",Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,Forestry Commission (Ghana); SODEFOR ( Cote d'Ivoire); and WWF (West Africa Office),NGO,PAN,Child,False,False,False,False,False,False,False,False,False,False,Charlotte Gobin,,,,,BD-3;,;3;,,,,,50000,50000.0,,,,,5000.0,,859090.0,859000.0,,85910.0,85900.0,,1200000.0,1597000.0,,21-Apr-09,16-Sep-09,,,16-Sep-09,10-Sep-12,,,,,,,,,,,,1-Jul-12,15-Jul-13,30-May-16,,,,,,,,,,1-Jul-14,,"AFR, REG,",1,906001224052,SPWA-BD: Development of a Trans-frontier Conservation Area Linking Forest Reserves and Protected Areas in Ghana and Cote d'Ivoire
906001224054,Programmatic,2586,UNDP/UNEP,UNDP,UNEP,Asia,,Regional,"Cook Islands, Fiji, Micronesia, Kiribati, Marshall Islands, Nauru, Niue, Papua New Guinea, Palau, Solomon Islands, Tonga, Tuvalu, Vanuatu, Samoa","00, CK, FJ, KI, MH, FM, NR, NU, WS, SB, PU, PG, TO, TV, VU",International Waters,I,I,GEF - 4,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,South Pacific Applied Geoscience Commission (SOPAC),Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Ivan Zavadsky,296630.0,3311.0,,,IW-4;IW-3;,;21;20;,,,,,722950,,25000.0,697950.0,,,,,9025186.0,,9025688.0,974814.0,,974814.0,58367564.0,,90579799.0,8-Apr-05,3-Mar-08,1-Apr-08,24-Apr-08,24-Apr-08,,3-Dec-08,,,,,,,,2-Jun-09,,,,25-Feb-09,1-Dec-13,,,,31-Dec-12,,,,,,31-Dec-12,,"SIDS, REG,",1,906001224054,PAS: Implementing Sustainable Integrated Water Resource and Wastewater Management in the Pacific Island Countries - under the GEF Pacific Alliance for Sustainability
906001224056,Programmatic,3645,UNEP,UNEP,,AFR,,Regional,"Algeria, Libya, Tunisia","00, DZ, TN, LY",International Waters,I,I,GEF - 4,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,"OSS (Sahara and Sahel Observatory) and national institutions from Algeria (Agence Nationale des Resources Hydrauliques), Libya (General Water Authority), Tunisia (Direction G�n�rale des Resources en Eau)",Government,PAN,Child,False,False,False,False,False,False,False,False,False,False,Ivan Zavadsky,296630.0,,,,IW-3;,;20;,,,,,40000,40000.0,,,,,,,960000.0,960000.0,,100000.0,100000.0,,1641140.0,2266080.0,,22-Jan-08,29-Apr-08,,,29-Apr-08,22-Apr-09,,,,,,,,,18-Sep-09,,,30-Jun-09,1-Oct-09,1-Jul-12,,,,,,,,,,30-Sep-10,,"AFR, REG,",1,906001224056,MENARID: Reducing Risks to the Sustainable Management of the North West Sahara Aquifer System (NWSAS)
906001218066,Biodiversity,2003,World Bank,World Bank,,AFR,,Mozambique,,MZ,Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,"Ministry of Tourism, Mozambique",Government,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,76809.0,-1-2-3-4-12-,,,,,,,350000,,,350000.0,,,,,10000000.0,,10000000.0,932000.0,,,23999000.0,,26700000.0,23-Jan-03,,1-Jul-04,27-Sep-04,27-Sep-04,,24-Oct-05,,,,,,,,1-Dec-05,,,,13-Apr-06,30-Jun-14,30-Jun-14,,,,,,,,13-Apr-06,31-Dec-09,,"AFR,",1,906001218066,Mozambique--Transfrontier Conservation Areas and Sustainable Tourism Development Project
906001218072,Biodiversity,1152,IFAD,IFAD,,AFR,,Mali,,ML,Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,IFAD,Multilateral,,,False,False,False,False,False,False,False,False,False,True,Andrea Kutter,,,,-1-2-12-13-15-,,,,,,,326000,,,326000.0,,,,,6000000.0,,6000000.0,747240.0,,,13590000.0,,14240000.0,23-Jun-03,,1-Jul-03,25-Aug-03,25-Aug-03,,10-Mar-05,,,,,,,,30-May-06,,6-Jun-06,,28-Apr-08,31-Jul-13,31-Jul-13,,,,,,,,6-Jun-06,31-Dec-11,18-Apr-11,"AFR,",1,906001218072,Mali--Biodiversity Conservation and Participatory Sustainable Management of Natural Resources in the Inner Niger Delta and its Transition Areas Mopti Region
906001218074,Biodiversity,1148,UNDP,UNDP,,ECA,,Kazakhstan,,KZ,Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,"Ministry of Environmental Protection (MEP) / Forestry, Fishery and Hunting Committee of the Ministry of Agriculture (MA)",Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,1278.0,,-13-,,,,,,,252967,,22000.0,230967.0,,,,,2770000.0,,2770000.0,382000.0,,,4789200.0,,19546910.0,7-Mar-03,,1-May-03,16-May-03,16-May-03,,23-Feb-05,,,,,,,,22-Dec-05,,,,22-Dec-05,31-Dec-11,1-Jun-12,,,31-Dec-12,,,,,22-Dec-05,,,"ECA,",1,906001218074,Kazakhstan—In Situ Conservation of Kazakhstan's Mountain Agrobiodiversity
906001218078,Biodiversity,1259,UNEP,UNEP,,REG,"ECA, LAC, Asia, AFR",Regional,"Armenia, Bolivia, Sri Lanka, Madagascar, Uzbekistan","00, AM, BO, MG, LK, UZ",Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,"Various government ministries of Armenia, Bolivia, Madagascar, Sri Lanka, Uzbekistan  International Plant Genetic Resources Institute, Rome, Italy",Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,,-13-4-,,,,,,,335000,,,335000.0,,,,,5827025.0,,5827025.0,498500.0,,,6516969.0,,6176969.0,15-Mar-02,,1-Oct-02,15-Oct-02,15-Oct-02,,2-Mar-04,,,,,,,,24-Mar-04,,,,1-Mar-04,1-Oct-10,1-Oct-10,,,31-Dec-11,,,,,1-Mar-04,,,"AFR, Asia, ECA, LAC, REG,",1,906001218078,Regional—In situ Conservation of Crop Wild Relatives through Enhanced Information Management and Field Application
906001218082,Biodiversity,2342,UNEP,UNEP,,CEX,"LAC, Asia, AFR",Global,"Brazil, Cote d'Ivoire, Indonesia, India, Kenya, Mexico, Uganda","1W, BR, CI, IN, ID, KE, MX, UG",Biodiversity,B,B,GEF - 2,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,Tropical Soil Biology and Fertility Institute of CIAT (TSBF),Multilateral,TR,,False,False,False,False,False,False,False,False,False,True,Andrea Kutter,,,,-13-3-,,,,,,,0,,,,,,,,4007124.0,,4007124.0,360641.0,,,7438678.0,,7438678.0,7-Sep-05,,,7-Dec-01,7-Dec-01,,8-Feb-06,,,,,,,,28-Apr-06,,,,28-Apr-06,1-Aug-11,1-Nov-10,,,,,,,,5-May-06,31-Dec-05,,"AFR, Asia, LAC, CEX,",1,906001218082,Global--Conservation and Sustainable Management of Below Ground Biodiversity Tranche 2
906001218084,Biodiversity,1184,World Bank,World Bank,,Asia,,Jordan,,JO,Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,National Center for Agricultural Research and Technology Transfer (NCARTT),Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,69847.0,-1-13-,,,,,,,350000,,,350000.0,,,,,5000000.0,,5000000.0,535000.0,,,7500000.0,,9210000.0,1-Aug-02,,1-Oct-02,15-Oct-02,15-Oct-02,,19-Mar-03,,,,,,,,6-May-03,,23-May-03,,23-May-03,16-Dec-09,16-Jun-10,,,,,,,,23-May-03,,,"ECA,",1,906001218084,Jordan--Conservation of Medicinal and Herbal Plants
906001218096,Biodiversity,1030,UNDP,UNDP,,Asia,,Vietnam,,VN,Biodiversity,B,B,GEF - 3,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,Gia Lai People's Committee (PPC),NGO,,,False,False,False,False,False,False,False,False,False,False,Kanta Kumari,,2152.0,,-3-12-,,,,,,,24500,,24500.0,,,,,,875000.0,,,146000.0,,,2089000.0,,2652000.0,30-Apr-03,,,,24-Feb-04,24-Feb-04,,,,,,,,,12-Sep-06,,,,12-Sep-06,30-Nov-10,30-Nov-10,,,,,,,,,,,"Asia,",1,906001218096,Vietnam--Making the Link The Connection and Sustainable Management of Kon Ka Kinh and Kon Cha Rang Nature Reserves
906001218098,Biodiversity,1161,UNDP,UNDP,,ECA,,Russian Federation,,RU,Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,State Fisheries Committee/Kamachatrybvod,Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,1288.0,,-13-2-,,,,,,,309000,,22000.0,287000.0,,,,,3000000.0,,3000000.0,382000.0,,,10516070.0,,12192630.0,18-Mar-02,,1-Oct-02,15-Oct-02,15-Oct-02,,11-Aug-03,,,,,,,,1-Sep-03,,,,1-Sep-03,31-Oct-07,31-Mar-09,,,,,,,,1-Sep-03,,,"ECA,",1,906001218098,Russian Federation--Conservation and Sustainable Use of Wild Salmonid Biological Diversity in Russia's Kamchatka Peninsula Phase I
906001218102,Biodiversity,2641,World Bank,World Bank,,LAC,,Brazil,,BR,Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"MMA/SBF, SEMARH/GO, SEPLAN/TO, COMPARQUES/DF.",Government,,,False,False,False,False,False,False,False,False,False,True,Gustavo Alberto Fonseca,349360.0,,91827.0,-3-13-12-,,,,,,,0,,,,,,,,13000000.0,,13000000.0,1170000.0,,1170000.0,54000000.0,,29690000.0,6-Oct-04,,1-Nov-05,10-Nov-05,10-Nov-05,,8-Dec-09,,,,,,,,18-Mar-10,,,29-Jan-10,10-Sep-10,31-Dec-14,,,,,,,,,,30-Dec-11,,"LAC,",1,906001218102,Brazil--Sustainable Cerrado Initiative
906001218104,Biodiversity,3557,UNDP,UNDP,,ECA,,Georgia,,GE,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,Ministry of Environmental Protection and Natural Resources,Government,,,False,False,False,False,False,False,False,False,False,False,Mohamed Bakarr,,3957.0,,,,,,,,,40000,40000.0,,,,,,,685000.0,685000.0,,72500.0,72500.0,,5889366.0,13733836.0,,27-Nov-07,18-Dec-07,,,18-Dec-07,21-Apr-09,,,,,,,,,,,,30-Jun-09,29-May-09,30-Jun-12,30-Jun-12,,,31-Dec-12,,,,,,31-Dec-11,,"ECA,",1,906001218104,Georgia--Catalyzing Financial Sustainability of Georgia’s Protected Area System
906001218108,Biodiversity,2102,World Bank,World Bank,,LAC,,Panama,,PA,Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,Autoridad Nacional del Ambiente (ANAM) -- National Environmental Authority,Government,,,False,False,False,False,False,False,False,False,False,False,Nicole Glineur,,,83045.0,-2-3-4-13-,,,,,,,275000,,,275000.0,,,,,6000000.0,,6000000.0,565000.0,,,44000000.0,,12100000.0,16-May-03,,1-Jun-05,8-Jun-05,8-Jun-05,,17-May-06,,,,,,,,15-Jun-06,,,,18-Jan-07,31-Jul-14,,,,,,,,,,31-Dec-11,29-Sep-11,"LAC,",1,906001218108,Panama--Second Rural Poverty Natural Resources Management and Consolidation of the Mesoamerican Biological Corridor Project
906001218110,Biodiversity,2099,World Bank,World Bank,,LAC,,Regional,"Honduras, Nicaragua","00, NI, HN",Biodiversity,B,B,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,American Commission on the Environment and Development,NGO,,,False,False,False,False,False,False,False,False,False,False,Mark Zimsky,,,85488.0,-3-4-12-13-,,,,,,,400000,,,400000.0,,,,,12000000.0,,12000000.0,1116000.0,,,21000000.0,,22360000.0,16-May-03,,1-Jun-05,8-Jun-05,8-Jun-05,,,,,,,,,,13-Jun-06,,,,22-Nov-06,1-Aug-12,15-Dec-12,,,,,,,,,31-Dec-10,,"LAC, REG,",1,906001218110,Regional--Corazon Transboundary Biosphere Reserve
906001218112,Biodiversity,3428,UNDP,UNDP,,AFR,,Tanzania,,TZ,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,"Forest Agencies of Governments of Tanzania and Zanzibar, National Environment Management Council (Tanzania) & WWF East African Office",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Jaime Cavelier,,2760.0,,,,,,,,,60000,60000.0,,,,,,,3550000.0,,3550000.0,355000.0,,361000.0,6200000.0,,7022167.0,17-Aug-07,9-Oct-07,1-Nov-07,16-Nov-07,16-Nov-07,,4-Dec-09,,,,,,,,,,,30-Jan-10,12-Mar-10,1-Jul-14,,,,31-Dec-15,,,,,,31-Dec-13,,"AFR,",1,906001218112,Tanzania--SFM Extending the Coastal Forests Protected Area Subsystem
906001218114,Biodiversity,3410,FAO,FAO,,LAC,,Uruguay,,UY,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,National Direction of National Institute of Fisheries,Government,,,False,False,False,False,False,False,False,False,False,False,Mark Zimsky,,,,-2-8-,BD-2;BD-4;,;2;4;,,,,,50000,50000.0,,,,,,,950000.0,950000.0,,95000.0,95000.0,,1800000.0,2782200.0,,25-Jun-07,13-Dec-07,,,13-Dec-07,21-Oct-09,,,,,,,,,,,,,1-Apr-10,31-Mar-14,,,,31-Dec-13,,,,,,,,"LAC,",1,906001218114,Uruguay--Piloting of an Ecosystem based Approach to Uruguayan Coastal Fisheries
