Project #,,Title,"National,Regional,Global?",Country,Sub region,PA Name,WDPA ID,Other WDPA IDs,Landscape,National PAS?,Location (coordinates),Other information,Source
4770,#N/A,Integrated Management of Marine and Coastal Areas of High Value for Biodiversity in Continental Ecuador,National,Ecuador,El Oro province,Iisla Santa Clara WR,,,,,,,ProDoc Pg 19
4770,#N/A,Integrated Management of Marine and Coastal Areas of High Value for Biodiversity in Continental Ecuador,National,Ecuador,El Oro province,Arenillas Ecological Reserve,,,,,,,ProDoc Pg 19
4810,#N/A,Strengthening the Marine Protected Area System to Conserve Marine Key Biodiversity Areas,National,Philippines,,Davao Gulf MPA network,,,yes,,between 6º7’ and 7º4.5’ north latitude and 125º11.5’ east latitude,List of 27 MPAs in this network available on Pg 128 of ProDoc,ProDoc Pg 124
4810,#N/A,Strengthening the Marine Protected Area System to Conserve Marine Key Biodiversity Areas,National,Philippines,,Tanon Strait Protected Seascapes,,,yes,,,132 MPAs in this network (see Pg 142 of ProDoc),ProDoc Pg 141
4810,#N/A,Strengthening the Marine Protected Area System to Conserve Marine Key Biodiversity Areas,National,Philippines,Southern Palawan covering at least 3 municipalities,South Palawan MPA Network,,,yes,,,17 MPAs in this network (see Pg 153 of ProDoc for list),ProDoc Pg 150
4810,#N/A,Strengthening the Marine Protected Area System to Conserve Marine Key Biodiversity Areas,National,Philippines,"Batangas, Mindoro Oriental and Occidental",Verde Island Passage MPA Network,,,yes,,,54 MPAs in this network (ProDoc Pg 164). These 54 include provincial networks within the network (or so it seems). Please read Pg 166 onwards in ProDoc,ProDoc Pg 158
4810,#N/A,Strengthening the Marine Protected Area System to Conserve Marine Key Biodiversity Areas,National,Philippines,SURIGAO DEL SUR,LANUZA BAY MPA NETWORK,,,yes,,,List of 17 MPAs in this network available on Pg 137 of ProDoc,ProDoc Pg 132
4811,4811,,National,China,,,,,,,,,
4827,#N/A,Enhancing Wildlife Conservation in the Productive Southern Kenya Rangelands through a Landscape Approach,National,Kenya,,AMBOSELI National Park,67745,,,,,Incl. UNESCO biosphere reserve amboseli,METTs
4827,#N/A,Enhancing Wildlife Conservation in the Productive Southern Kenya Rangelands through a Landscape Approach,National,Kenya,,CHYULU Hills NP,19563,,,,,,METTs
4834,#N/A,Recovery and Protection of Climate and Biodiversity Services in the Southeast Atlantic Forest Corridor of Brazil,National,Brazil, Município de São José dos Campos, Área de Proteção Ambiental Estadual São Francisco Xavier,,,,,,Incl.  Reserva da Biosfera da Mata Atlântica,METTs. Pro Doc not uploaded
4834,#N/A,Recovery and Protection of Climate and Biodiversity Services in the Southeast Atlantic Forest Corridor of Brazil,National,Brazil, Município de Bananal,Estação Ecológica de Bananal,,,,,,,METTs. Pro Doc not uploaded
4834,#N/A,Recovery and Protection of Climate and Biodiversity Services in the Southeast Atlantic Forest Corridor of Brazil,National,Brazil,"Municípios de São Luis do Paraitinga, Natividade da Serra, Cunha e Ubatuba ", Parque Estadual Serra do Mar - Núcleo Santa Virginia,,,,,,,METTs. Pro Doc not uploaded
4834,#N/A,Recovery and Protection of Climate and Biodiversity Services in the Southeast Atlantic Forest Corridor of Brazil,National,Brazil,Municípios de Pedro de Toledo; Peruíbe; Miracatu;Itariri; Juquitiba,Parque Estadual Serra do Mar - Núcleo Itarirú,,,,,,,METTs. Pro Doc not uploaded
4835,#N/A,Expansion and Improved Management Effectiveness of the Achara Region’s Protected Areas,National,Georgia,On the Kobuleti-Chakvi Ridge in the western part of the Achara-Imereti Range of the Smaller Caucasus Mountains.   ,Mtirala National Park ,,,,,41°40′N 41°50′E ,http://apa.gov.ge/storage/assets/mtirala_ENG.pdf,METTs and ProDoc
4835,#N/A,Expansion and Improved Management Effectiveness of the Achara Region’s Protected Areas,National,Georgia,,Kintrishi State Nature Reserve,1656,,yes. Kintrishi Protected Landscape,,,,METTs and ProDoc
4835,#N/A,Expansion and Improved Management Effectiveness of the Achara Region’s Protected Areas,National,Georgia,"Khelvachauri and Keda municipalities, Achara",Machakhela National Park,,,,,"N41  49 36, E41  28  54. ",,METTs and ProDoc
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Palo Verde National Park,67863,4646,no,,,Incl. RAMSAR site Palo Verde Wetland,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Lomas de Barbudal Biological Reserve,19370,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Mata Redonda Wildlife Refuge,168146,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Cipanci Wildlife Refuge,108137,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Palustrino Corral de Piedra Wetland,302001,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,Guanacaste,El Tendal Wildlife Refuge,,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Laguna Madrigal Wetland,102327,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Terraba-Sierpe,145527,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Caño Negro Wetland,67863,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Maquenque Wetland,115179,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Caribe Noreste Wetland,145525,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Gandoca-Manzanillo Wetland,145524,,no,,,,METTs and ProDoc Pg 19
4836,#N/A,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands",National,Costa Rica,,Tamarindo National Wildlife Refuge,67865,,no,,,,METTs and ProDoc Pg 19
4839,#N/A,Establishing Integrated Models for Protected Areas and their Co-management ,National,Afghanistan,,Band-e-Amir National Park,1122,,,,,,ProDoc Pg 38
4839,#N/A,Establishing Integrated Models for Protected Areas and their Co-management ,National,Afghanistan,"Wakhan District, Badakhshan",Big Pamir Wildife Reserve,,,,,,,ProDoc Pg 38
4839,#N/A,Establishing Integrated Models for Protected Areas and their Co-management ,National,Afghanistan,,Teggermansu WR,,,,,,,ProDoc Pg 38
4839,#N/A,Establishing Integrated Models for Protected Areas and their Co-management ,National,Afghanistan,,Wakhan Conservation Area,,,,,,,ProDoc Pg 38
4841,#N/A,Strengthening the Effectiveness of the National Protected Area System by Including a Landscape Approach to Management,National,Uruguay,,Lunarejo,,,yes. Quebradas del Norte,no,,,ProDoc 
4841,#N/A,Strengthening the Effectiveness of the National Protected Area System by Including a Landscape Approach to Management,National,Uruguay,,Laureles-Canas,,,yes. Quebradas del Norte,no,,,ProDoc
4841,#N/A,Strengthening the Effectiveness of the National Protected Area System by Including a Landscape Approach to Management,National,Uruguay,,Farrapos,,,yes. Western Littoral,no,,,ProDoc
4841,#N/A,Strengthening the Effectiveness of the National Protected Area System by Including a Landscape Approach to Management,National,Uruguay,,Mafalda,,,yes. Western Littoral,no,,,ProDoc
4841,#N/A,Strengthening the Effectiveness of the National Protected Area System by Including a Landscape Approach to Management,National,Uruguay,,Queguay,,,yes. Western Littoral,no,,,ProDoc
4841,#N/A,Strengthening the Effectiveness of the National Protected Area System by Including a Landscape Approach to Management,National,Uruguay,,Laguna de Rocha,,,yes. Coastal Lagoons,no,,,ProDoc
4841,#N/A,Strengthening the Effectiveness of the National Protected Area System by Including a Landscape Approach to Management,National,Uruguay,,Laguna Garzon,,,yes. Coastal Lagoons,no,,,ProDoc
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,National Park Brijuni,10940,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,National Park Kornati,2525,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,National Park Krka,3372,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,National Park Mljet,2520,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,National Park Paklenica,1058,,no,yes,,Part of the Velebit Mountain UNESCO-MAB Biosphere Reserve,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,National Park Plitvicka jezera,1054,,no,yes,,Incl. Plitvice lakes National Park UNESCO heritage site,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,National Park Risnjak,2518,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,National Park Sjeverni Velebit,377865,,no,yes,,Part of the Velebit Mountain UNESCO-MAB Biosphere Reserve,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Biokovo,20700,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Kopacki rit,15602,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Lastovsko otocje,378015,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Lonjsko polje,63666,,no,yes,,Incl. RAMSAR site Lonjsko polje and Mokro polje including Krapje Djol,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Medvednica,15614,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Papuk,378033,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Telascica,63664,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Ucka,378034,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Velebit,15606,,no,yes,,,ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Vransko jezero,377863,,no,yes,,Incl. RAMSAR site Vransko Lake (Vransko jezero),ProDoc Pg 15
4842,#N/A,Strengthening the Institutional and Financial Sustainability of the National Protected Area System,National,Croatia,,Nature Park Zumberak-Samoborsko gorje,377853,,no,yes,,,ProDoc Pg 15
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Bahia Honda, Artemisa.",Pan de Guajaibón Outstanding Natural Element,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Pinar del RÍo (Los Palacios, La Palma) y Artemisa (Bahía Honda)",APRM Mil Cumbres,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Province of Pinar del Río, municipality of Viñales and part of the buffer zone is in the municipality of Minas de Matahambre ",Viñales National Park,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Candelaria, Artemisa.",APRM Reserva de la Biosfera Sierra del Rosario,,,yes,,"220 45´ 230 00´N , 820 50´ 830  10´W",,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Bahía Honda, Artemisa.",Reserva Florística Manejada San Marcos.,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Candelaria, Artemisa.",Reserva Natural El Mulo.,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Candelaria, Artemisa.",Reserva Natural El Salón.,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Candelaria, Artemisa.",Reserva Natural Las Peladas.,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,Holguín,"Parque Nacional ""La Mensura - Piloto"" ",,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,Guantánamo. Municipio San Antonio del Sur,Reserva Ecológica  Baitiquirí,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,Provincia Guantanamo,Yunque de Baracoa,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Sancti Spiritus, Municipio Yaguajay",APRM Jobo Rosado,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,Provincia Holguin y Guantanamo,"PN ""Alejandro de Humbolt""",,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,Holguín y Santiago de Cuba,"Parque Nacional ""Pico Cristal"" ",,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Municipio Baracoa, Guantanamo",Elemento Natural Destacado  Cañón del Río Yumurí,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,Provincia Sancti Spiritus,PNP Topes de Collantes,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,Sancti Spiritus,RE Lomas de Banao,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,"Holguín Province (southern part of Frank País García municipality, and Sagua de Tanamo and Moa municipalities); Guantánamo  province (Baracoa, Imías, San, Antonio del Sur Manuel Tames and  Yateras municipalities)",Área Protegida de Recursos Manejados Cuchillas del Toa,,,yes,,,Incl. UNESCO site Reserva de la Biosfera “Cuchillas del Toa” ,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,Provincia Guantanamo,Yara-Majayara,,,yes,,,,METTs and ProDoc Pg 56
4846,#N/A,A Landscape Approach to the Conservation of Threatened Mountain Ecosystems,National,Cuba,,Project also proposes to create 8 new PAs,,,yes,,,,METTs and ProDoc Pg 56
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,,Makuya Nature Reserve,,,no,yes,"S 22 31' 56.9"" E 30 57' 16.3""",,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Northern Cape,Richtersveld,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,East Cape,Camdeboo National Park,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,East Cape,Mountain Zebra National Park,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Adjacent to Acornhoek on road to Orpen Gate-KNP.,Andover Nature Reserve,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Mpumalanga ,Blyde River Canyon Nature Reserve,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Located between Hazyview & Acornhoek,Bushbuckridge Nature Reserve,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,, Hans Merensky Nature Reserve,,,no,yes,"s 23 41' 20.5"" E 30 40' 33.1""",,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,"Nyandeni Local Municipality, OR Tambo District Municipality, Eastern Cape",Hluleka Nature Reserve  (Hluleka Marine Protected Area),,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,,Letaba Ranch,,,no,yes,"23 43' 32.1"" E 31 05' 14.1""",,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Mpumalanga,Manyeleti Nature Reserve,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Eastern Cape,Mkhambathi Nature Reserve,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Eastern Cape,Fort Fordyce State Forest (FF)/ Mpofu Nature Reserve (Mpofu)/ Bosnek 'Outspan' (Bosnek) ,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Eastern Cape,Ongeluksnek (Malekgalonyane) Nature Reserve,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Western Cape Province,Riverlands,32961,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,"South Africa, Eastern Cape, Port St Johns",Silaka Nature Reserve,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Eastern cape,Baviaanskloof World Heritage Site,,,no,yes,33 37 30 S; 24 01 00 E,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Western Cape,West Coast National Park,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,,East London Coast Nature Reserve,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,"Nkonkobe, Makana and Ngqushwa Local Municipalities, Cacadu and Amathole District Municipalities, Eastern Cape",Great Fish River : Double Drift (DD) Nature Reserve; Andries Vosloo (AV) Kudu Reserve; Sam Knott (SK) 'Nature Reserve' (not proclaimed)  ,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Limpopo & Mpumalanga,Kruger NP,,,no,yes,,,METTs and ProDoc Pg 74
4848,#N/A,Improving Management Effectiveness of the Protected Area Network,National,South Africa,Northern Cape,Richtersveld Klein Duin /Oograbies Wes,,,no,yes,,,METTs and ProDoc Pg 74
4867,#N/A,Enhancing the Protected Area System in Sulawesi  (E-PASS) for Biodiversity Conservation,National,Indonesia,Sulawesi," Lore Lindu National Park, Central
Sulawesi",,,yes,no, 119⁰ 90' - 120⁰ 16' East and 1⁰ 8'-1⁰ 3' South,Incl. RAMSAR site  Lore Lindu Biosphere Reserve,METTs and ProDoc
4867,#N/A,Enhancing the Protected Area System in Sulawesi  (E-PASS) for Biodiversity Conservation,National,Indonesia," North Sulawesi; Madea City Regency;
Across Sub-districts: Ranowulu, Madidir,
Maesa and Aertembaga ",Tangkoko Duasudara Batuangus,,,yes,no,,,METTs and ProDoc
4867,#N/A,Enhancing the Protected Area System in Sulawesi  (E-PASS) for Biodiversity Conservation,National,Indonesia,North Sulawesi Provincial & Gorontalo Provincial,Bogani Nani Wartabone National Park (BNWNP),,,yes,no,,,METTs and ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Urique,Mesa del Costrabo,,,Yes. Sierra Tarahumara region,,,"These are voluntary PA s in the project region. On Pg 30 of the ProDoc, areas under protection of CONANP are also mentioned",Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Bocoyna municipality,El Retiro y Gumeachi,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Urique,"Ejido conservation area ""Mesa del Pinal""",,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Urique,Reserva campesina,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Batopilas municipality,"Community PA "" Arroyo Tasajisa""",,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Guadalupe y Calvo municipality,unnamed,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Guapalayna,unnamed,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Bocoyna municipality,unnamed,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,San jose turuachito,unnamed,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Chinipas municipality,Private ranch,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Guadalupe y Calvo municipality,Forest with high conservation value,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Guadalupe y Calvo municipality,Protection of Cerro del Aguila,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4883,#N/A,Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua,National,Mexico,Bocoyna municipality,WWF sponsored Conservation area,,,Yes. Sierra Tarahumara region,,,,Source: ProDoc
4896,#N/A,CBPF-MSL: Strengthening the management effectiveness of the wetland protected area system in Anhui Province ,National,China,Anhui province - Yangtze River Corridor (Wetland PA s),Anqing Riverine Provincial NR,,,,,"located between N 30º47´-31º17´ and E115º46´-
117º44´, with a total area of 120,000 hectares","From the west to the east, it is
comprised of nine lakes (Longgan, Huangda, Bohu, Wuchang, Caizi, Pogang, Baidang, Fengsha,
and Chenyao lakes)",Source: ProDoc
4896,#N/A,CBPF-MSL: Strengthening the management effectiveness of the wetland protected area system in Anhui Province ,National,China,Anhui province - Yangtze River Corridor (Wetland PA s),Guichi Shibasuo Provincial NR,,,,,,,Source: ProDoc
4896,#N/A,CBPF-MSL: Strengthening the management effectiveness of the wetland protected area system in Anhui Province ,National,China,Anhui province - Yangtze River Corridor (Wetland PA s),Shijiu Lake Provincial NR,,,,,,,Source: ProDoc
4896,#N/A,CBPF-MSL: Strengthening the management effectiveness of the wetland protected area system in Anhui Province ,National,China,Anhui province - Yangtze River Corridor (Wetland PA s),Yangtze Alligator NNR,,,,,,,Source: ProDoc
4896,#N/A,CBPF-MSL: Strengthening the management effectiveness of the wetland protected area system in Anhui Province ,National,China,Anhui province - Yangtze River Corridor (Wetland PA s),Anhui Tongling Dolphin National Nature Reserve,,,,,between E117°39′30″-117°55′25″ and N30°46′20″-31°05′25″,,Source: ProDoc
4896,#N/A,CBPF-MSL: Strengthening the management effectiveness of the wetland protected area system in Anhui Province ,National,China,Anhui province - Yangtze River Corridor (Wetland PA s),Shengjin Lake NNR,,,,,"116°55′ to 117°15′ east longitude, 30°15′ to 30°30′ north latitude.",,Source: ProDoc
4916,#N/A,Conservation of Biodiversity in Landscapes Impacted by Mining in the Choco Biogeographic Region,National,Colombia,,Las Orquídeas National Natural Park,148,,,,,2 more Multiple use PA s will also be created along with these 4,ProDoc
4916,#N/A,Conservation of Biodiversity in Landscapes Impacted by Mining in the Choco Biogeographic Region,National,Colombia,,Tatamá National Natural Park,13966,,,,,2 more Multiple use PA s will also be created along with these 4,ProDoc
4916,#N/A,Conservation of Biodiversity in Landscapes Impacted by Mining in the Choco Biogeographic Region,National,Colombia,,Los Farallones de Cali National Natural Park,138,,,,,2 more Multiple use PA s will also be created along with these 4,ProDoc
4916,#N/A,Conservation of Biodiversity in Landscapes Impacted by Mining in the Choco Biogeographic Region,National,Colombia,,Munchique National Natural Park,146,,,,,2 more Multiple use PA s will also be created along with these 4,ProDoc
4930,#N/A,The Dugong and Seagrass Conservation Project),Global," Indonesia, Madagascar, Malaysia, Mozambique, Solomon Islands, Sri Lanka, Timor-Leste, Vanuatu ",,,,,,,,,
4937,#N/A,Strengthening Law Enforcement Capabilities to Combat Wildlife Crime for Conservation and Sustainable Use of Species in South Africa (target: Rhinceros),National,South Africa,KZN province,Hluhluwe Mfolozi Park,,,,Yes. All parks where Rhino poaching occurs,,,Request for CEO endorsement doc
4937,#N/A,Strengthening Law Enforcement Capabilities to Combat Wildlife Crime for Conservation and Sustainable Use of Species in South Africa (target: Rhinceros),National,South Africa,KZN province,Ndumo provincial NR,,,,Yes. All parks where Rhino poaching occurs,,,Request for CEO endorsement doc
4937,#N/A,Strengthening Law Enforcement Capabilities to Combat Wildlife Crime for Conservation and Sustainable Use of Species in South Africa (target: Rhinceros),National,South Africa,,Marakele NP,,,,Yes. All parks where Rhino poaching occurs,,,Request for CEO endorsement doc
