"","dist_to_all_rivers.na.mean","dist_to_roads.na.mean","srtm_elevation_500m.na.mean","srtm_slope_500m.na.mean","accessibility_map.na.mean","gpw_v3_density.2000.mean","wdpa_5km.na.sum","treecover2000.na.mean","latitude","longitude","udel_precip_v4_01_yearly_max.2002.mean","udel_precip_v4_01_yearly_min.2002.mean","udel_precip_v4_01_yearly_mean.2002.mean","udel_air_temp_v4_01_yearly_max.2002.mean","udel_air_temp_v4_01_yearly_min.2002.mean","udel_air_temp_v4_01_yearly_mean.2002.mean","v4composites_calibrated.2002.mean","ltdr_yearly_ndvi_mean.2002.mean","treatment","ltdr_yearly_ndvi_mean.2014.mean","propensity","ML.prop","transOutcome","transProp","tree.pred","GEF_ID","Title"
"1707",2533.7197265625,4180.9184570313,192.3783783784,6.5153064728,230.5048543689,10.9924459457,0,39.7049704398,-39.44597,-73.22043,387,69,224.1,18.3,6.2,11.5416666667,0.4662813102,3257.4621582,1,4074.70092773,0.867202438729368,0.867202438729368,4698.67328060134,0.867202438729368,-1076.7378538297,5201,"Alliance for Zero Extinction (AZE): Conserving Earth's Most Irreplaceable Sites for Endangered Biodiversity"
"1790",1949.7779541016,2617.4458007813,2090.9130952381,0.6798189878,215.7729357798,13.3777446747,0,0.0017182672,23,-102,199.575,1.1,54.5375,20.15,10.95,15.8270833333,0.9686800895,1668.50488281,1,1456.69274902,0.512451414545025,0.512451414545025,2842.59679586075,0.512451414545025,-1076.7378538297,5089,"Strengthening Management of the PA System to Better Conserve Endangered Species and their Habitats"
"1791",1644.0795898438,1679.9553222656,1726.8416572077,3.7536234856,82.9396551724,86.4346542358,0,0.3742613461,28.75,-106.25,147.8,0,31.0166666667,24.1,5.8,15.5083333333,8.1252653928,1706.81762695,1,1607.54772949,0.591110292894551,0.591110292894551,2719.53939698488,0.591110292894551,880.012278062807,5089,"Strengthening Management of the PA System to Better Conserve Endangered Species and their Habitats"
"1797",3686.9958496094,978.545715332,168.320845341,4.1335244179,110.8231046931,116.4305114746,0,26.2711630871,19.83172,-71.17722,104.9,0,26.9083333333,29.6,25.1,27.5416666667,0.0800915332,3265.01855469,1,3029.88110352,0.651165734226387,0.651165734226387,4653.01066113319,0.651165734226387,880.012278062807,5088,"Conserving Biodiversity in Coastal Areas Threatened by Rapid Tourism and Physical Infrastructure Development  "
"1808",3552.3095703125,1793.1737060547,1271.0273722628,6.6447811127,140.2752293578,167.060760498,0,59.0313779432,19,-70.66667,124.15,10.2,52.0791666667,23.3,19.35,21.3666666667,7.2937062937,3243.33886719,1,2309.52441406,0.709296108862971,0.709296108862971,3256.07935134772,0.709296108862971,880.012278062807,5088,"Conserving Biodiversity in Coastal Areas Threatened by Rapid Tourism and Physical Infrastructure Development  "
"1825",3067.9794921875,2090.0419921875,1147.7433676232,8.8293409348,160.9156378601,13.4127349854,1,1.1669596322,-33.32249,19.68998,44.2,9.8,24.525,20.4,6.3,13.6666666667,0.6577868852,2240.93994141,1,2196.34277344,0.619659130061672,0.619659130061672,3544.43704108968,0.619659130061672,880.012278062807,5058,"Mainstreaming Biodiversity into Land Use Regulation and Management at the Municipal Scale"
"1833",1522.2041015625,1023.4420776367,1037.0487528345,0.5722418427,137.6982758621,5.1594386101,0,0.8339224886,-29,24,76.775,0,30.6916666667,25.325,9.45,19.1791666667,0.2908704883,2165.7824707,1,2046.53125,0.285750694758891,0.285750694758891,7161.94671626891,0.285750694758891,880.012278062807,4937,"Strengthening Law Enforcement Capabilities to Combat Wildlife Crime for Conservation and Sustainable Use of Species in South Africa (target: Rhinoceros)"
"1861",1644.0795898438,1679.9553222656,1726.8416572077,3.7536234856,82.9396551724,86.4346542358,0,0.3742613461,28.75,-106.25,147.8,0,31.0166666667,24.1,5.8,15.5083333333,8.1252653928,1706.81762695,1,1607.54772949,0.591110292894551,0.591110292894551,2719.53939698488,0.591110292894551,880.012278062807,4883,"Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua"
"1862",1190.7133789063,2031.1029052734,744.4514088557,9.5067081451,382.2152173913,3.7410767078,0,25.0283291042,27.46852,-108.49727,137,2.225,45.8270833333,25.575,11.4,19.3166666667,0.5394736842,3608.29882812,1,2800.10546875,0.844441860073606,0.844441860073606,3315.92451907338,0.844441860073606,880.012278062807,4883,"Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua"
"1864",2450.0085449219,1764.6813964844,1513.5540851554,11.9481048584,294.9868995633,5.4043159485,0,47.3633555601,26.60027,-107.71209,139.8,5.05,45.6166666667,21.45,8.9,15.9125,0.2171052632,3710.08007812,1,2828.53808594,0.870917228889133,0.870917228889133,3247.76912445267,0.870917228889133,880.012278062807,4883,"Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua"
"1865",1949.7779541016,2617.4458007813,2090.9130952381,0.6798189878,215.7729357798,13.3777446747,0,0.0017182672,23,-102,199.575,1.1,54.5375,20.15,10.95,15.8270833333,0.9686800895,1668.50488281,1,1456.69274902,0.512451414545025,0.512451414545025,2842.59679586075,0.512451414545025,-1076.7378538297,4883,"Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua"
"1866",3143.1364746094,1693.5922851563,2179.7618771727,8.5173521042,243.1597374179,5.4275827408,0,52.0591986749,26.17612,-107.04507,214.7,8.3,69.325,18.7,7.35,13.5666666667,0.2345132743,3507.51635742,1,2875.24169922,0.826119272284911,0.826119272284911,3480.41959034263,0.826119272284911,-1076.7378538297,4883,"Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua"
"1868",1526.65625,1391.6481933594,2361.2720504009,3.6751022339,196.4869565217,11.9575519562,1,32.3971075338,27.78937,-107.61036,138.3,7.8,50.8333333333,17.9,2.3,11.0083333333,2.5238095238,2924.22143555,1,2523.21875,0.871793573757683,0.871793573757683,2894.28464025514,0.871793573757683,880.012278062807,4883,"Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua"
"1869",1067.1376953125,1700.9147949219,2229.9896073903,6.1916637421,201.4323144105,2.9123387337,0,17.4763799757,26.73537,-106.53591,143.4,3.2,42.0166666667,21.05,7.15,14.8416666667,0,2705.4387207,1,2341.09326172,0.696532068364936,0.696532068364936,3361.0703197278,0.696532068364936,880.012278062807,4883,"Integrating the Management of Protection and Production Areas for Biodiversity Conservation in the Sierra Tarahumara of Chihuahua"
"1882",2247.5844726563,1629.4664306641,872.5990180033,3.99776721,454.2969072165,1.2189764977,0,2.8061898354,-32.37309,24.16326,47.5,6.5,24.8583333333,21.3,8.3,15.6333333333,0,1948.28894043,1,1911.0546875,0.27533625509043,0.27533625509043,6940.80293520497,0.27533625509043,880.012278062807,4848,"Improving Management Effectiveness of the Protected Area Network"
"1884",4251.626953125,1410.0311279297,1372.6591780822,5.8365020752,415.4041237113,0.9632030725,0,0.4409824716,-32.25318,25.45297,51.1,8.9,27.7291666667,20.2,7.2,14.9,0,1937.25317383,1,2373.27685547,0.311028175869807,0.311028175869807,7630.42399240199,0.311028175869807,880.012278062807,4848,"Improving Management Effectiveness of the Protected Area Network"
"1885",3810.4411621094,1990.5551757813,338.2024720424,0.9847717285,444.671875,0.2114180028,2,5.7963778746,-23.95606,31.44158,86.725,0.4,26.0208333333,27.025,17.625,22.9895833333,0,2021.14038086,1,2726.20214844,0.60634363609029,0.60634363609029,4496.13385244476,0.60634363609029,880.012278062807,4848,"Improving Management Effectiveness of the Protected Area Network"
"1886",2658.1511230469,895.1834106445,135.16468039,1.4995701313,43.4805725971,56.6465950012,0,9.5730147601,-33.52464,18.59493,86.55,11.55,44.1333333333,23.75,11.55,17.3791666667,6.9363449692,3127.20019531,1,2430.58935547,0.390970389895257,0.390970389895257,6216.81185657351,0.390970389895257,880.012278062807,4848,"Improving Management Effectiveness of the Protected Area Network"
"1925",2210.8508300781,1470.8786621094,3032.6160771704,10.6960659027,95.6423357664,265.3714904785,0,17.8803822729,0.22409,-78.17255,120,1.8,57.475,14.8,13.9,14.2666666667,9.2354368932,2084.2109375,1,2184.45654297,0.686963775110581,0.686963775110581,3179.87151887065,0.686963775110581,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1926",2211.5925292969,11276.173828125,3061.5064102564,16.0561580658,1498.2233009709,4.1752257347,2,62.2505491662,-1.25,-78.25,283.5,105,189.2166666667,16.2,14,15.2833333333,0,1059.84619141,1,1146.04846191,0.871181126170602,0.871181126170602,1315.51112332703,0.871181126170602,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1927",1295.5659179688,1192.7034912109,2847.3269230769,6.0195665359,30.6189320388,359.166015625,0,17.6614836885,-1.66667,-78.63333,189,0,55.1833333333,11.2,8.9,10.175,20.2254196643,1701.12854004,1,1759.75915527,0.708977036399683,0.708977036399683,2482.11023054623,0.708977036399683,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1928",2093.2109375,2482.1418457031,3515.0448717949,8.3842802048,345.5606796117,59.8862113953,0,14.0324111347,-1.91667,-78.75,224.65,0.9,57.4083333333,11.2,9.35,10.4166666667,2.2805755396,1411.59790039,1,1470.91320801,0.554149876472759,0.554149876472759,2654.35989514708,0.554149876472759,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1930",1607.4317626953,1498.5349121094,2723.1728791774,11.9743881226,122.4126213592,285.6590270996,0,20.5029184375,0.33039,-78.08265,119.9,16.9,61.825,15.45,14.1,14.7083333333,12.643902439,1980.99584961,1,2024.40979004,0.723319392587397,0.723319392587397,2798.77715264684,0.723319392587397,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1931",1548.8807373047,2239.5544433594,3398.9666666667,8.3097133636,218.4757281553,59.2589073181,0,20.1489058539,-1.93333,-78.71667,224.65,0.9,57.4083333333,11.2,9.35,10.4166666667,2.3429256595,1418.23925781,1,1493.48364258,0.588999093513993,0.588999093513993,2535.62978114247,0.588999093513993,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1932",2242.8359375,8504.1904296875,2362.5247270392,13.4995279312,792.637254902,22.8027591705,1,73.8189911486,0.31526,-78.48511,165.25,11.35,85.1125,19.55,18.55,19.0375,0,1850.21838379,1,2055.45996094,0.780759016275107,0.780759016275107,2632.6432587949,0.780759016275107,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1934",3068.1057128906,6739.8642578125,3212.5780346821,12.8284664154,536.5073529412,96.0169143677,0,25.8557478939,0.37631,-78.32371,120,1.8,57.475,14.8,13.9,14.2666666667,3.5855421687,2078.6184082,1,2139.36987305,0.610359062309684,0.610359062309684,3505.10053042274,0.610359062309684,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1935",2177.16796875,1369.3455810547,3353.2352564103,6.9308381081,84.1626213592,301.7602844238,0,7.9564536203,-1.7,-78.75,189,0,55.1833333333,11.2,8.9,10.175,11.2877697842,1571.33447266,1,1608.72961426,0.632815718230952,0.632815718230952,2542.17707922495,0.632815718230952,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1936",2198.8645019531,1817.0063476563,2794.0641025641,10.481970787,181.9344660194,32.2625656128,0,36.5491178233,-3.65,-79.25,278.7,19.7,99.0833333333,15.3,13.2,14.575,2.5275779377,1585.31640625,1,1441.99755859,0.698025702701439,0.698025702701439,2065.82301054145,0.698025702701439,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1937",2790.7985839844,1359.1595458984,2959.933974359,8.9753513336,34.677184466,1577.9046630859,0,20.8159453192,-0.08333,-78.5,228.7,20.875,108.58125,16.15,15.225,15.7458333333,30.2494004796,1565.89685059,1,1433.66821289,0.768899165624793,0.768899165624793,1864.57246539607,0.768899165624793,-1076.7378538297,4777,"Mainstreaming of the Use and Conservation of Agrobiodiversity in Public Policies through Integrated Strategies and In situ Implementation in three Provinces in the Andean Highlands"
"1939",1686.9241943359,901.8215332031,3659.0125628141,9.6663141251,97.2185273159,233.4194030762,0,1.6527009021,-12.17319,-75.16169,102.4,0,44.9583333333,9.5,5.2,7.7,5.476076555,2096.78198242,1,2227.73217773,0.680933812231045,0.680933812231045,3271.58401846862,0.680933812231045,880.012278062807,4773,"Conservation and Sustainable Use of High-Andean Ecosystems through Compensation of Environmental Services for Rural Poverty Alleviation and Social Inclusion "
"1940",1760.5153808594,1764.0551757813,3669.0171974522,18.1597480774,389.5263157895,21.0732765198,0,0.6339063795,-9.5,-77.75,112.75,0,47.8333333333,10.65,7.9,9.4958333333,0.0479616307,1889.54418945,1,1392.05993652,0.731074018788687,0.731074018788687,1904.1299522947,0.731074018788687,880.012278062807,4773,"Conservation and Sustainable Use of High-Andean Ecosystems through Compensation of Environmental Services for Rural Poverty Alleviation and Social Inclusion "
"1945",1949.7779541016,2617.4458007813,2090.9130952381,0.6798189878,215.7729357798,13.3777446747,0,0.0017182672,23,-102,199.575,1.1,54.5375,20.15,10.95,15.8270833333,0.9686800895,1668.50488281,1,1456.69274902,0.512451414545025,0.512451414545025,2842.59679586075,0.512451414545025,-1076.7378538297,4771,"Enhancing National Capacities to Manage Invasive Alien Species (IAS) by Implementing the National Strategy on IAS"
"1964",1949.7779541016,2617.4458007813,2090.9130952381,0.6798189878,215.7729357798,13.3777446747,0,0.0017182672,23,-102,199.575,1.1,54.5375,20.15,10.95,15.8270833333,0.9686800895,1668.50488281,1,1456.69274902,0.512451414545025,0.512451414545025,2842.59679586075,0.512451414545025,-1076.7378538297,4763,"Strengthening Management Effectiveness and Resilience of Protected Areas to Safeguard Biodiversity Threatened by Climate Change"
"1966",2715.2836914063,2012.5675048828,1614.2737246297,3.3465912342,210.622406639,32.7758712769,0,1.4199425075,32.07038,-115.87825,26.25,0.15,12.8083333333,24.7,7.95,16.0416666667,0,2172.56201172,1,1404.07922363,0.500320391939128,0.500320391939128,2806.36017690206,0.500320391939128,880.012278062807,4763,"Strengthening Management Effectiveness and Resilience of Protected Areas to Safeguard Biodiversity Threatened by Climate Change"
"1967",3132.4123535156,2514.2346191406,2784.5779260158,7.3081703186,162.3454545455,128.3189086914,0,51.9805179706,19.68378,-100.2876,254.1,5.1,82.8583333333,16.6,11.1,13.7166666667,4.7759815243,2526.61206055,1,2121.65527344,0.71666113563721,0.71666113563721,2960.47206683471,0.71666113563721,-1076.7378538297,4763,"Strengthening Management Effectiveness and Resilience of Protected Areas to Safeguard Biodiversity Threatened by Climate Change"
"1984",2587.8566894531,15168.068359375,4061.8788461539,11.0528593063,828.686746988,4.0956344604,0,10.703568726,-0.55171,-78.15528,155.6,24,77.5,9.55,8.15,9.0416666667,0.0585365854,1221.07067871,1,1177.77001953,0.46975087732877,0.46975087732877,2507.22260749648,0.46975087732877,-1076.7378538297,4731,"Advancing Landscape Approaches in Ecuador's National Protected Area System to Improve Conservation of Globally Endangered Wildlife"
"1987",2647.5883789063,10920.9775390625,2522.1858974359,14.703660965,914.4344660194,3.7459616661,2,84.3411044203,-0.71667,-77.96667,303.55,118.95,200.1333333333,16.75,14.9,15.9875,0,1079.60290527,1,1446.69006348,0.922940167986439,0.922940167986439,1567.47979301434,0.922940167986439,-1076.7378538297,4731,"Advancing Landscape Approaches in Ecuador's National Protected Area System to Improve Conservation of Globally Endangered Wildlife"
"1988",2211.5925292969,11276.173828125,3061.5064102564,16.0561580658,1498.2233009709,4.1752257347,2,62.2505491662,-1.25,-78.25,283.5,105,189.2166666667,16.2,14,15.2833333333,0,1059.84619141,1,1146.04846191,0.871181126170602,0.871181126170602,1315.51112332703,0.871181126170602,-1076.7378538297,4731,"Advancing Landscape Approaches in Ecuador's National Protected Area System to Improve Conservation of Globally Endangered Wildlife"
"2002",2600.9624023438,2043.8953857422,348.9320754717,3.194372654,160.4456521739,98.0328903198,0,21.4096943281,43.58333,126.16667,168.2,1.2,52.4583333333,23.6,-15.95,5.3791666667,1.0766488414,2205.51782227,1,2200.95458984,0.205145913052109,0.205145913052109,10728.7274559593,0.205145913052109,880.012278062807,4651,"A Landscape Approach to Wildlife Conservation in Northeastern China"
"2023",0,0,107,0.219849362969398,258,2.78482389450073,1,0,-19.543481,-56.214801,163.2,0,47.1416666666667,30.4,22,27.3,0,3544.22216797,1,3558.73999023,0.780390782345348,0.780390782345348,4560.20249180127,0.780390782345348,880.012278062807,NA,""
"2024",0,7280.10986328125,3175,30.0650119781494,1217,0.518728315830231,1,51,-2.107936,-78.39869,268.9,51.6,145.458333333333,16.4,13.7,15.1416666666667,0,1038.13635254,1,1136.95263672,0.895348453001815,0.895348453001815,1269.84374955713,0.895348453001815,-1076.7378538297,NA,""
"2030",6324.55517578125,11045.361328125,3576,20.5674991607666,1392,2.64316010475159,1,58,-0.592431,-78.038141,161.3,23.1,77.1916666666667,11.1,9.3,10.375,0,954.760864258,1,1132.23278809,0.763987815966897,0.763987815966897,1482.00372365501,0.763987815966897,-1076.7378538297,NA,""
"2034",5656.8544921875,3605.55126953125,3004,8.73891162872314,441,163.291900634766,1,97,19.546911,-100.257379,254.1,5.1,82.8583333333333,16.6,11.1,13.7166666666667,5,2698.41333008,1,2178.12915039,0.848714146864346,0.848714146864346,2566.38723230584,0.848714146864346,-1076.7378538297,NA,""
"2062",0,8544.00390625,2070,2.12279748916626,246,9.93193244934082,1,0,-31.687847,-64.772681,162.3,2,67.6916666666667,15.2,1.2,9.5,0,2548.11376953,1,2222.26855469,0.818407350720209,0.818407350720209,2715.35752059702,0.818407350720209,-1076.7378538297,NA,""
"2135",2236.06787109375,2000,978,3.4844810962677,107,231.541900634766,0,89,32.3816,35.759296,170.7,0,49.5416666666667,26.3,7.2,17.8166666666667,10,2718.5625,1,2337.14013672,0.376929911465509,0.376929911465509,6200.46344327826,0.376929911465509,880.012278062807,400,"Conservation and Sustainable Use of Dryland Agro-Biodiversity of the Fertile Crescent"
"2170",0,2000,4,0.0691777542233467,127,23.0905303955078,0,0,17.228873,-88.340476,NA,NA,NA,NA,NA,NA,0,1657.47912598,1,1117.65112305,NA,NA,NA,NA,880.012278062807,NA,""
"2183",4000,1000,171,0.0309372432529926,91,18.1127605438232,1,85,52.73529,23.921181,105.6,17.3,42.5333333333333,20.8,-7.9,8.64166666666667,0,3025.27709961,1,3260.80444336,0.788000228429602,0.788000228429602,4138.07550520439,0.788000228429602,880.012278062807,NA,""
"2184",4000,1000,171,0.0309372432529926,91,18.1127605438232,1,85,52.73529,23.921181,105.6,17.3,42.5333333333333,20.8,-7.9,8.64166666666667,0,3025.27709961,1,3260.80444336,0.788000228429602,0.788000228429602,4138.07550520439,0.788000228429602,880.012278062807,NA,""
"2192",1000,0,148,5.09073829650879,49,90.7242965698242,0,0,48.919055,21.64663,99.5,19.2,52.5083333333333,22.1,-3.3,9.98333333333333,20,2855.76635742,1,3138.34448242,0.612786213158474,0.612786213158474,5121.43454769337,0.612786213158474,880.012278062807,NA,""
"2205",1000,2000,2798,4.92217636108398,161,12.3717603683472,1,0,-18.107908,-65.790428,154.1,2.5,43.0666666666667,21.1,13.6,18.275,0,2280.78222656,1,2035.07666016,0.69096274855648,0.69096274855648,2945.27695510585,0.69096274855648,880.012278062807,NA,""
"2210",5000,1414.21362304688,4470,18.7262287139893,271,4.94544315338135,1,6,-15.033603,-68.865097,182.8,0,82.0166666666667,17.8,13.8,16.3583333333333,0,932.623168945,1,1246.54614258,0.740082716264407,0.740082716264407,1684.33354162354,0.740082716264407,-1076.7378538297,NA,""
"2212",1414.21362304688,1000,-2,0.0691777542233467,97,376.925811767578,1,0,33.485953,120.511844,NA,NA,NA,NA,NA,NA,5,2120.98486328,1,1368.04345703,NA,NA,NA,NA,880.012278062807,623,"Wetland Biodiversity Conservation and Sustainable Use"
"2215",3000,0,44,0.146747916936874,223,14.0056295394897,0,0,47.915704,134.418071,145,2.2,50.5666666666667,20.3,-21.3,2.175,0,1954.4921875,1,2697.78271484,0.250220105593447,0.250220105593447,10781.6384636305,0.250220105593447,880.012278062807,623,"Wetland Biodiversity Conservation and Sustainable Use"
"2223",7000,1000,251,1.15119290351868,547,0.10949020087719,0,0,-30.245108,17.51606,53,2.3,17.4416666666667,24.5,12.2,18.5083333333333,0,2432.64794922,1,2100.8112793,0.229638304707459,0.229638304707459,9148.34866934009,0.229638304707459,880.012278062807,NA,""
"2232",4123.10546875,0,2781,0.328135460615158,33,260.298095703125,1,90,1.129907,-77.149376,127.9,27.9,70.425,12.4,10.8,11.5666666666667,7,1222.51953125,1,1447.90649414,0.705392560658034,0.705392560658034,2052.62512662354,0.705392560658034,-1076.7378538297,NA,""
"2233",2236.06787109375,17000,4032,16.9071712493896,3732,11.7431602478027,1,0,6.51789,-72.179397,171.5,0,77.6916666666667,17.9,16.6,17.25,0,1261.23803711,1,1382,0.166978473233226,0.166978473233226,8276.51596783798,0.166978473233226,-1076.7378538297,NA,""
"2234",2236.06787109375,10198.0390625,2019,26.864330291748,674,12.9880504608154,1,95,7.261488,-72.229251,229.8,5.7,113.341666666667,15.6,14.1,14.9083333333333,0,1543.44177246,1,1830.05700684,0.949695708445525,0.949695708445525,1926.99302583505,0.949695708445525,-1076.7378538297,NA,""
"2235",5099.01953125,0,3175,8.85372161865234,326,28.5997104644775,1,93,5.886495,-72.567185,150.9,0,69.5083333333333,13.2,11.9,12.475,0,1394.33227539,1,979.130615234,0.743994651610702,0.743994651610702,1316.04523381216,0.743994651610702,-1076.7378538297,NA,""
"2236",2828.42724609375,8602.3251953125,4338,11.3916177749634,1381,140.149200439453,1,0,4.766549,-75.383406,376.3,55.2,172.633333333333,10.2,7.6,8.68333333333333,0,1351.63891602,1,1224.92541504,0.642522154152251,0.642522154152251,1906.43296441066,0.642522154152251,-1076.7378538297,NA,""
"2238",5000,5000,1739,14.6979160308838,441,38.1874504089355,1,95,5.483932,-75.068568,431.4,106.4,226.958333333333,13.7,11.9,12.7666666666667,0,2824.69482422,1,2264.27929688,0.961670638933885,0.961670638933885,2354.52680492585,0.961670638933885,-1076.7378538297,NA,""
"2242",4123.10546875,6708.2041015625,3071,16.2524166107178,685,20.2282791137695,1,90,6.677907,-75.683452,406.7,43.3,232.3,18.7,17.6,18.2083333333333,0,2071.84155273,1,2485.68994141,0.8927560356923,0.8927560356923,2784.28802722396,0.8927560356923,-1076.7378538297,NA,""
"2253",353171.34375,1414.21362304688,NA,NA,NA,287.554992675781,1,0,12.221657,-61.60079,NA,NA,NA,NA,NA,NA,5,1439.46594238,1,958.102233887,NA,NA,NA,NA,880.012278062807,NA,""
"2266",2828.42724609375,5000,2225,16.7903575897217,161,46.1918182373047,1,42,-22.354931,-44.652776,379.2,7,151.241666666667,17.5,11.3,15.1916666666667,0,2947.88549805,1,3020.34326172,0.943808358246248,0.943808358246248,3200.16583380581,0.943808358246248,-1076.7378538297,NA,""
"2282",3000,1000,2222,12.7604827880859,91,149.811096191406,0,0,40.034433,44.883859,105.1,9.1,51.1,17.9,-8.7,7,0,2546.96679688,1,2448.09350586,0.61517602519635,0.61517602519635,3979.50083486856,0.61517602519635,880.012278062807,NA,""
"2292",2236.06787109375,8062.2578125,1652,20.9191627502441,333,31.3056602478027,1,99,-22.487383,-45.132825,324.2,0,118.333333333333,19.1,11.3,16.2916666666667,0,3202.97167969,1,2844.55810547,0.960143231384333,0.960143231384333,2962.63933597565,0.960143231384333,-1076.7378538297,NA,""
"2295",2000,1000,1652,27.2380142211914,271,39.3541412353516,1,77,39.03361,46.453388,100.7,20.4,50.3583333333333,18.4,-4.9,8.025,0,2869.25512695,1,2811.18066406,0.910118388564222,0.910118388564222,3088.80767533424,0.910118388564222,880.012278062807,NA,""
"2310",3605.55126953125,10198.0390625,35,1.24826502799988,50,108.775199890137,1,0,-22.426616,-42.036117,296.8,0,98.7166666666667,20.1,12.8,16.9916666666667,6,3898.3034668,1,3637.0222168,0.920755450710103,0.920755450710103,3950.04147300465,0.920755450710103,-1076.7378538297,NA,""
"2313",5000,1414.21362304688,4470,18.7262287139893,271,4.94544315338135,1,6,-15.033603,-68.865097,182.8,0,82.0166666666667,17.8,13.8,16.3583333333333,0,932.623168945,1,1246.54614258,0.740082716264407,0.740082716264407,1684.33354162354,0.740082716264407,-1076.7378538297,NA,""
"2321",3162.27758789062,10000,1860,9.73066997528076,229,19.2721195220947,1,0,-22.170971,-44.734725,379.2,7,151.241666666667,17.5,11.3,15.1916666666667,0,3003.02001953,1,2642.79223633,0.915052998122165,0.915052998122165,2888.13024136682,0.915052998122165,-1076.7378538297,NA,""
"2330",1000,1414.21362304688,1443,0,572,2.13262104988098,1,0,48.804026,85.791842,67.1,16.4,33.7166666666667,16.7,-19.1,0.491666666666666,0,2280.54663086,1,1953.47827148,0.352679945557542,0.352679945557542,5538.95478347032,0.352679945557542,880.012278062807,838,"Integrated Conservation of Priority Globally Significant Migratory Bird Wetland Habitat"
"2350",2000,2236.06787109375,3054,5.56151723861694,108,172.695602416992,1,58,19.066902,-99.30786,220.4,3.4,84.0583333333333,15.1,9.3,12.1,7,2374.30493164,1,2032.3416748,0.8458059254031,0.8458059254031,2402.8463430679,0.8458059254031,-1076.7378538297,877,"Consolidation of the Protected Areas Program (SINAP II)"
"2351",3605.55126953125,2000,3166,5.86120796203613,36,477.609008789062,1,90,19.355509,-99.410595,220.4,3.4,84.0583333333333,15.1,9.3,12.1,14,2405.48901367,1,1850.95141602,0.86736358956393,0.86736358956393,2133.99713602294,0.86736358956393,-1076.7378538297,877,"Consolidation of the Protected Areas Program (SINAP II)"
"2369",2000,2236.06787109375,3198,6.54598903656006,82,25.2499008178711,1,72,2.131346,-76.429588,230.3,35.6,142.641666666667,12.8,11.5,12.2916666666667,0,982.927001953,1,1088.33813477,0.792045904448572,0.792045904448572,1374.08466940778,0.792045904448572,-1076.7378538297,925,"Conservation of  Montane Forest and Paramo in the Colombian Massif, Phase I"
"2370",3162.27758789062,7000,3608,9.32974243164062,1659,18.3581790924072,1,58,2.981439,-75.922598,211.7,30.2,110.458333333333,18.8,17.1,17.8583333333333,0,1844.64343262,1,2410.42749023,0.447829580535442,0.447829580535442,5382.46599822191,0.447829580535442,-1076.7378538297,925,"Conservation of  Montane Forest and Paramo in the Colombian Massif, Phase I"
"2371",1000,1000,2952,10.9855194091797,369,22.5919303894043,1,90,3.681088,-75.876677,334.1,106.3,212.2,18.4,16.5,17.2083333333333,0,1366.17407227,1,1869.71936035,0.799082182264816,0.799082182264816,2339.83362643715,0.799082182264816,-1076.7378538297,925,"Conservation of  Montane Forest and Paramo in the Colombian Massif, Phase I"
