Region,Country,SiteID,NationalName,InternationalName,FinalCode,NationalCode,Area,MinAltitude,MaxAltitude,Latitude,Longitude,SitTypeIba,SitTypeCiCepfKba,SitTypeFwKba,SitTypeAze,SitTypeCsn,SitTypeOther,SitTypeInDanger,MonitoringYear,PressureDesc,PressureScore,StateType,StateDesc,StateScore,ResponseDesc,ResponseScore,EUFavourable,WholeSiteCovered,InfoAccuracy,MonitoringAssessmentComplete,CompletedBy,OverallPressureNotes,OverallStateNotes,OverallResponseNotes,SitIBASitCriSumRecID,IBACriteriaStatus,IBACriteriaAssessYear,IBAProposedCriteria,IBAConfirmedCriteria,SitKBASitCriSumRecID,KBACriteriaStatus,KBACriteriaAssessYear,KBAProposedCriteria,KBAConfirmedCriteria
South America,Argentina,19387,Reserva de Uso Múltiple Bañados del Río Dulce y Laguna Mar Chiquita,Reserva de Uso Múltiple Bañados del Río Dulce y Laguna Mar Chiquita,AR158,,1320000,0,0,-30.15083333,-62.78966667,Y,N,N,N,N,Y,Y,2013,very high,-3,unset,not assessed,5,low,1,N,Y,unknown,Y,"-, -","ReducciÃ³n de agua a niveles crÃ­ticos de la laguna por falta de manejo de la cuenca, ya que se estÃ¡ incrementando el uso del agua con fines agrÃ­colas en las otras provincias. Esto podrÃ­a significar una mayor retenciÃ³n de agua de las represas actuales y construcciÃ³n de nuevas. TambiÃ©n el Ã¡rea estÃ¡ siendo afectada por un uso creciente para recreaciÃ³n y turismo.",State of the IBA-criteria-triggering populations: Recientemente se estÃ¡ iniciando los monitoreos de dos especies de importancia: Ã¡rea de reproducciÃ³n del flamenco austral (aproximadamente 200.000 individuos) y zona de concentraciÃ³n de especies migratorias NeÃ¡rticas como Falaropo comÃºn (aprox. 500.000 individuos) y migrantes Australes como el Flamenco andino. El resto de las especies que justifican el IBA ni han sido monitoreadas en los Ãºltimos tiempos.. State of the habitats of the trigger species: El Ã¡rea es un lago salado con los baÃ±ados de la cuenca del RÃ­o Dulce que alberga poblaciones de numerosas especies acuÃ¡ticas y migratorias que tienen aquÃ­ sus principales Ã¡reas de concentraciÃ³n en la regiÃ³n. El estado actual del lago salado mÃ¡s importante de Argentina es vulnerable ya que viene declinando su caudal como producto del escaso manejo del agua a lo largo de la cuenca que involucra a 4 provincias..,"Falta de plan de manejo del Ã¡rea. Existen varios grupos trabajando en el Ã¡rea que incluye un proyecto coordinado con BLI en el contexto de Flyways. Este proyecto se ha asociado a otros grupos importantes (GCFA y Universidad Nacional de CÃ³rdoba, RHRAP) que trabajan en conservaciÃ³n en el Ã¡rea y se estÃ¡ coordinando acciones para iniciar el proceso de elaboraciÃ³n (o reactivaciÃ³n) del plan de manejo del Ã¡rea protegida provincial e influenciar en las gestiones por el uso del agua en la cuenca.",114768,confirmed,2008,,"A1, A2, A4i, A4iii",0,-,,,
South America,Argentina,19374,Salar del Hombre Muerto,Salar del Hombre Muerto,AR072,,100000,0,0,-25.36966667,-67.00783333,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,negligible,0,N,Y,medium,Y,"Marconi, Patricia ","Distinguimos entre presiones, que son aquellos impactos negativos actualmente registrados, es decir, existentes, y amenazas, que son los impactos negativos inminentes o potenciales.  La mayoría de las presiones que afectan negativamente al AICA se deben a 1. Actividad Minera (FMC- Minera del Altiplano), consistente en la extracción de sales de litio y obtención de cloruro de litio y de carbonato de litio en Salar del Hombre Muerto, Departamento Antofagasta de la Sierra, Provincia de Catamarca, Argentina.  Los impactos más relevantes están asociados con 2. Modificación de sistemas naturales debidos a a) derivación y conducción de agua del río Trapiche, b) piletas de evaporación y a c) pérdida de hábitat producto de diferentes actividades de la empresa en el área (3. Intrusión humana y perturbaciones).  a) Canalización de la vega Trapiche aguas arriba de la represa. Construcción de la represa. Vega seca aguas abajo de la represa.   b) Piletas de evaporación: trampa mortal para aves acuáticas, micromamíferos, anfibios y reptiles.   c) implica la reducción de la disponibilidad de sitos de alimentación, reproducción y cría. Entre el campamento, la planta, la vega seca, los caminos, las canteras y la represa, se estima que la pérdida de hábitat alcanza una superficie aproximada de 200 ha.   4. Transporte y conducción de vías: 46 km de caminos se encuentran trazados sobre el salar, donde se considera mínima la pérdida de hábitat, aunque debe sumarse las huellas que no son identificables en las imágenes utilizadas (Seghezzo et al 2002). Sin embargo, actúan como filtro o barrera para los desplazamientos de fauna y facilitan actividades como la cacería.   5. Cacería: facilitada por los caminos y huellas de la minera y la mayor presencia humana en la zona.   La mayor amenaza es la instalación de otra empresa minera, Galaxy Lithium, que ya cuenta con Declaración de Impacto Ambiental aprobada por la autoridad competente, o sea la Secretaría de Minería de la Provincia de Catamarca y que planea iniciar la explotación en el año 2015.  ","La superficie del AICA Salar del Hombre Muerto CA03 (Moschione 2005) es de 100.000 ha. El área queda comprendida por una poligonal que incluye la mayor parte de la superficie del salar y se encuentra ubicada casi íntegramente en la Provincia de Catamarca y una estrecha franja en la Provincia de Salta. Los tipos de hábitat comprendidos en el AICA actual incluyen salar, estepa herbácea y estepa arbustiva. Los tres tipos de hábitat mencionados se ven afectados por la actividad minera a gran escala que se desarrolla desde 1993 (Proyecto Fénix, FMC-Minera del Altiplano).     Siguiendo criterios de unidad de cuenca y de recursos críticos –agua dulce- y biodiversidad asociada, se propone ampliar el AICA a la totalidad de la cuenca que cubre aproximadamente 400.000 ha (García et al 2002), incluyendo los tres sistemas o unidades hidrogeológicas que conforman el Salar del Hombre Muerto: Sistema acuífero Salar del Hombre Muerto, del río Los Patos y del río Trapiche. Con la ampliación se incorporarían vegas y bofedales, márgenes de ríos (corredores fluviales) y lagunas salobres (Catal Lil, Lagunilla).   Considerando la delimitación actual del AICA las abundancias de las especies por las cuales este sitio fue identificado como AICA eran y siguen siendo muy bajas.   Si se ampliara el AICA de acuerdo a la propuesta mencionada se incorporarían hábitats –Vega del Hombre Muerto, río Aguas calientes- donde se han registrado individuos de P. andinus anillados, lo que indica que son sitios de parada importantes en los desplazamientos de esta especie y se incorporarían humedales donde han sido registrados especies migratorias Neárticas como Steganopus tricolor (Lobo & González 2009) y Tringa solitaria (Seghezzo et al 2002, Lobo & González 2009) y vegas y bofedales que pueden albergar al éndemico Phegornis mitchellii.  ",,114624,confirmed,2008,,"A1, A4i",0,-,,,
South America,Bolivia,14360,Yungas Inferiores de Amboró,Yungas Inferiores de Amboró,BO013,,329446,500,2000,-17.65766667,-64.07416667,Y,N,N,N,N,Y,Y,2013,high,-2,unset,not assessed,5,low,1,N,Y,unknown,Y,"-, -","Esta IBA enfrenta problemas similares a los que enfrenta la IBA Yungas Bajos del Carrasco. En los Ãºltimos aÃ±os se ha incrementado la cantidad  de asentamientos ilegales dentro esta IBA y parque nacional. Por ejemplo, los Cajones del Ichilo es un sitio al cual se podÃ­a acceder facilmente hasta hace muy poco tiempo (Hennessey com. pers.). al igual que muchas comunidades en el Carrasco, la comunidad de Ichilo no permite el ingreso e personas externas a la comunidad. Se tienen datos que gente de las comunidades localizadas al borde de esta IBA ingresan para cazar y extraer otros recursos. Sin embargo, no existe una evaluaciÃ³n cuantificada del impacto de las comunidades que viven al borde de esta IBA. Sin embargo, la situaciÃ³n no es tan extrema cono lo es para el Carrasco.","Se conocen varios sitios a lo largo de los Yungas Bajos de AmborÃ³, donde se tienen registros de Pauxi unicornis. Sin embargo, no se tiene una estimaciÃ³n de la densidad de individuos para ninguno de estos sitios. Los Cajones del Ichilo, localizado muy cerca del lÃ­mite entre las IBAS de los Yungas bajos del AmborÃ³ con el Carrasco, era el sitio de mas fÃ¡cil acceso donde se puede observar  Pauxi unicornis.   Esta IBA se encuentra al este de la IBA Yungas Inferiores del Carrasco. Cubre la parte baja de los Yungas del Parque Nacional AmborÃ³ y. Al igual que en el Carrasco, los bosques montanos hÃºmedos es el tipo de vegetaciÃ³n que domina el paisaje de esta IBA. Tiene una extensiÃ³n aproximada de 330,000.00 ha. Las colinas del los Yungas Inferiores del AmborÃ³ juegan un rol importante en el aprovisionamiento de agua para la ciudad de Santa Cruz, y tambiÃ©n contribuyen de manera importante a la cuenca amazÃ³nica en Bolivia.","En el momento no existen acciones de conservaciÃ³n en marcha para toda el Ã¡rea de esta IBA. Si existen algunas iniciativas de cuidado de las cuencas de agua para algunos sitios puntuales, pero la informaciÃ³n disponible es limitada.",116988,confirmed,2008,,"A1, A2",0,-,,,
South America,Bolivia,14360,Yungas Inferiores de Amboró,Yungas Inferiores de Amboró,BO013,,329446,500,2000,-17.65766667,-64.07416667,Y,N,N,N,N,Y,Y,2014,high,-2,unset,not assessed,5,low,1,N,Y,medium,Y,"Soria, Rodrigo W.","Esta IBA enfrenta problemas similares a los que enfrenta la IBA Yungas Bajos del Carrasco. En los últimos años se ha incrementado la cantidad de asentamientos ilegales dentro esta IBA y parque nacional. Por ejemplo, los Cajones del Ichilo es un sitio al cual se podía acceder facilmente hasta hace muy poco tiempo. Al igual que muchas comunidades en el Carrasco, la comunidad de Ichilo no permite el ingreso e personas externas. Se tienen datos que gente de las comunidades localizadas al borde de esta IBA ingresan para cazar y extraer otros recursos. Sin embargo, no existe una evaluación cuantificada del impacto de las comunidades que viven al borde de esta IBA.","Esta IBA se encuentra al este de la IBA Yungas Inferiores del Carrasco. Cubre la parte baja de los Yungas del Parque Nacional Amboró. Al igual que en el Carrasco, los bosques montanos húmedos es el tipo de vegetación que domina el paisaje de esta IBA. Tiene una extensión aproximada de 330,000 ha. Las colinas del los Yungas Inferiores del Amboró juegan un rol importante en el aprovisionamiento de agua para la ciudad de Santa Cruz, y también contribuyen de manera importante a la cuenca amazónica en Bolivia.   Se conocen varios sitios a lo largo de los Yungas Bajos de Amboró, donde se tienen registros de Pauxi unicornis. Sin embargo, no se tiene una estimación de la densidad de individuos para ninguno de estos sitios. Los Cajones del Ichilo, localizado muy cerca del límite entre las IBAS de los Yungas bajos del Amboró con el Carrasco, era el sitio de mas fácil acceso donde se puede observar Pauxi unicornis.",,116988,confirmed,2008,,"A1, A2",0,-,,,
South America,Bolivia,14401,Yungas Inferiores de Carrasco,Yungas Inferiores de Carrasco,BO012,,467095,250,4000,-17.36183333,-65.01816667,Y,N,N,N,N,Y,Y,2013,very high,-3,unset,not assessed,5,low,1,N,Y,unknown,Y,"-, -","Hasta hace unos 5 aÃ±os se tienen datos que muestran un incremento en la cantidad de personas que han establecido sus viviendas dentro de los limites de esta IBA y parque nacional. A partir del 2007, aÃ±o en el que se consolida el movimiento de reivindicaciÃ³n del uso tradicional de la hoja de coca, las comunidades locales han radicalizado su posiciÃ³n e incrementado su cultivo.   El incremento en extensiÃ³n de los cultivos de la coca y otros productos agrÃ­colas en la regiÃ³n del Chapare tambiÃ©n ha afectado a las Ã¡reas protegidas de la regiÃ³n (Parque Nacional Carrasco, el Ãrea Natural de Manejo Integrado y Parque Nacional AmborÃ³ y el Territorio Indigena y Parque Nacional Isiboro SÃ©cure). Hoy, es sumamente difÃ­cil evaluar en el campo la intensidad de las actividades de las personas que viven dentro de los lÃ­mites del parque nacional Carrasco y en sus alrededores, pues las comunidades no permiten el ingreso de personas externas a sus comunidades.","Los Yungas Inferiores del Carrasco es el Ã¡rea donde se registrÃ³ por primera vez la especie de pava Pauxi unicornis. Entrevistas realizadas a personas mayores que habitan esta zona indican que esta pava era relativamente comÃºn en el pasado. MacLeod y colaboradores encontraron que la densidad de P. unicornis en RÃ­o Leche (una localidad en los Yungas Inferiores del Carrasco) era bastante alta (20 individuos). MacLeod y Soria visitaron esta misma localidad en Septiembre de 2005 y no registraron ni un solo individuo de P. unicornis. Durante esta Ãºltima visita, se observaron varios senderos que ingresan al Ã¡rea del Parque Nacional Carrasco y tambiÃ©n Ã¡reas desprovistas de vegetaciÃ³n que serÃ¡n utilizadas para cultivo. Durante 2005 ArmonÃ­a realizÃ³ visitas a varios sitios donde P. unicornis fue registra en el pasado y otros donde podrÃ­a encontrarse. No se registrÃ³ ni un individuo. Sin embargo, algunas personas de la localidad de Israel conocen esta especie y mencionan que es extremadamente difÃ­cil de ser vista y/o escuchada.   Los Yungas inferiores del Parque Nacional Carrasco cubre una importante porciÃ³n de los bosques hÃºmedos montanos (conocidos en Bolivia y PerÃº como Yungas) que se encuentran seriamente afectados por el incremento poblacional que ejerce su presiÃ³n sobre el bosque a travÃ©s de la actividad agrÃ­cola intensificada y practicada de manera no sostenible. La IBA Yungas Inferiores del Carrasco tienen una extensiÃ³n aproximada de 467,095.00 ha, y se encuentra enteramente dentro del Parque Nacional Carrasco (PNC). Esta es la regiÃ³n mÃ¡s hÃºmeda de Bolivia (>5000 milÃ­metros/aÃ±o). En las laderas de este bosque montano nacen tributarios importantes del rÃ­o Ichilo, el cual es uno de rÃ­os mÃ¡s importantes de la cuencas amazÃ³nica boliviana.",Las condiciones actuales sociales y polÃ­ticas no brindan las condiciones mÃ­nimas para implementaciÃ³n de acciones de conservaciÃ³n en esta zona. En la actualidad no se tienen evaluaciones del nivel de degradaciÃ³n del hÃ¡bitat en esta IBA. No sabemos si las poblaciones del Pauxi unicornis dentro de esta IBA aun existen o han sido ya completamente extirpadas por cacerÃ­a y destrucciÃ³n del hÃ¡bitat.,116987,confirmed,2008,,"A1, A2",0,-,,,
South America,Bolivia,14401,Yungas Inferiores de Carrasco,Yungas Inferiores de Carrasco,BO012,,467095,250,4000,-17.36183333,-65.01816667,Y,N,N,N,N,Y,Y,2014,very high,-3,unset,not assessed,5,low,1,N,Y,medium,Y,"Soria, Rodrigo W.","Hasta hace unos 6 años se tienen datos que muestran un incremento en la cantidad de personas que han establecido sus viviendas dentro de los limites de esta IBA y parque nacional. A partir del 2007, año en el que se consolida el movimiento de reivindicación del uso tradicional de la hoja de coca, las comunidades locales han radicalizado su posición e incrementado su cultivo. El incremento en extensión de los cultivos de la coca y otros productos agrícolas en la región del Chapare también ha afectado a las áreas protegidas de la región (Parque Nacional Carrasco, el Área Natural de Manejo Integrado y Parque Nacional Amboró y el Territorio Indigena y Parque Nacional Isiboro Sécure). Hoy, es sumamente difícil evaluar en el campo la intensidad de las actividades de las personas que viven dentro de los límites del parque nacional Carrasco y en sus alrededores, pues las comunidades no permiten el ingreso de personas externas a sus comunidades.","Los Yungas Inferiores del Carrasco es el área donde se registró por primera vez la especie de pava Pauxi unicornis. Entrevistas realizadas a personas mayores que habitan esta zona indican que esta pava era relativamente común en el pasado. MacLeod y colaboradores encontraron que la densidad de P. unicornis en Río Leche (una localidad en los Yungas Inferiores del Carrasco) era bastante alta (20 individuos). MacLeod y Soria visitaron esta misma localidad en Septiembre de 2005 y no registraron ni un solo individuo de P. unicornis. Durante esta última visita, se observaron varios senderos que ingresan al área del Parque Nacional Carrasco y también áreas desprovistas de vegetación que serán utilizadas para cultivo. Durante 2005 Armonía realizó visitas a varios sitios donde P. unicornis fue registra en el pasado y otros donde podría encontrarse. No se registró ni un individuo. Sin embargo, algunas personas de la localidad de Israel conocen esta especie y mencionan que es extremadamente difícil de ser vista y/o escuchada.",,116987,confirmed,2008,,"A1, A2",0,-,,,
South America,Bolivia,14394,Yungas Inferiores de Isiboro-Sécure/Altamachi,Yungas Inferiores de Isiboro-Sécure/Altamachi,BO031,,212041,500,2000,-16.18333333,-66.33333333,Y,N,N,N,N,Y,Y,2013,high,-2,unset,not assessed,5,low,1,N,Y,unknown,Y,"-, -","A pesar gozar del doble estatus de Ã¡rea protegida y territorio indÃ­gena, colonos de los Andes han invadido la parte sur de esta IBA, y han avanzado paulatinamente deforestando el bosque para cultivar coca. El poder polÃ­tico del movimiento social de cocaleros (gente que se dedica a cultivar coca) se ha fortalecido considerablemente durante los Ãºltimos seis aÃ±os. Esto ha impedido la evaluaciÃ³n detallada del incremento de plantaciones de coca dentro de esta Ã¡rea. Adicionalmente, el gobierno del estado plurinacional de Bolivia se ha propuesto construir una carretera que dividirÃ¡ este sitio en dos. Una fracciÃ³n mayoritaria de los pueblos indÃ­genas ha expresado su desacuerdo sobre la construcciÃ³n de esta carretera. En consecuencia el gobierno realizÃ³ un proceso de consulta que ha sido desacreditado por organizaciones veedoras independientes y los mismos indÃ­genas en desacuerdo. El movimiento indÃ­gena del TIPNIS ha logrado frenar momentÃ¡neamente la construcciÃ³n de la carretera. Sin embargo, el gobierno estÃ¡ dispuesto a reactivar la construcciÃ³n de esta carretera.","Dentro de esta Ã¡rea se registrÃ³ la mayor densidad poblacional de la especie en Peligro de ExtinciÃ³n Pauxi unicornis. El otro sitio con alta densidad de esta especie era RÃ­o Leche (Parque Nacional Carrasco). Sin embargo, R. Soria-Auza y R. MacCleod evidenciaron que los continuos ingresos ilegales de gente para sacar madera y caza de vida silvestre, la creaciÃ³n de pequeÃ±os claros dentro el bosque para cultivo de hoja de coca y otros resultaron en la extinciÃ³n local de esta especie en la localidad de RÃ­o Leche. La IBA Yungas bajos del Isiboro Secure /Altamachi es sin duda, junto al Parque Nacional AmborÃ³, el sitio que contiene la poblaciÃ³n mÃ¡s importante de Pauxi unicornis. De acuerdo con MacLeod P. unicornis en Bolivia es una especie diferente a  la poblaciÃ³n en Peru, la cual denomina P. koepkeae.   Esta IBA tiene una extensiÃ³n aproximada de 250.000 ha que naturalmente estÃ¡n cubiertas por bosques montanos hÃºmedos. Los bosques hÃºmedos montanos son conocidos por la gran riqueza de especies de aves re distribuciÃ³n geogrÃ¡fica restringida. La diversidad de plantas es la mÃ¡s alta dentro de Bolivia y el mismo patrÃ³n es recurrente para otros grupos taxonÃ³micos. Es parte del territorio de los pueblos indÃ­genas YuracarÃ©s, Moxos y Yuris y tambiÃ©n parte del Parque Nacional Isisboro SÃ©cure.","Los pueblos indÃ­genas han logrado limitar momentÃ¡neamente el efecto de las dos amenazas principales para esta IBA. Es necesario apoyar el reforzamiento de la estructura organizacional de estos pueblos indÃ­genas. Asimismo, es importante resaltar la importancia de este sitio para Pauxi unicornis, cuyo estado de conservaciÃ³n puede ser mÃ¡s crÃ­tico de lo que actualmente es considerada. Es importante integrar la conservaciÃ³n de los bosques montanos hÃºmedos con el fortalecimiento organizacional de las comunidades indigenas.",117001,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Bolivia,14394,Yungas Inferiores de Isiboro-Sécure/Altamachi,Yungas Inferiores de Isiboro-Sécure/Altamachi,BO031,,212041,500,2000,-16.18333333,-66.33333333,Y,N,N,N,N,Y,Y,2014,very high,-3,unset,not assessed,5,medium,2,N,Y,medium,Y,"Soria, Rodrigo W.","A pesar gozar del doble estatus de área protegida y territorio indígena, colonos de los Andes han invadido la parte sur de esta IBA y han avanzado paulatinamente deforestando el bosque para cultivar coca. El poder político del movimiento social de cocaleros (gente que se dedica a cultivar coca) se ha fortalecido considerablemente durante los últimos años. Esto ha impedido la evaluación detallada del incremento de plantaciones de coca dentro de esta área. Adicionalmente, el gobierno del estado plurinacional de Bolivia se ha propuesto construir una carretera que dividirá este sitio en dos. Una fracción mayoritaria de los pueblos indígenas ha expresado su desacuerdo sobre la construcción de esta carretera. En consecuencia el gobierno realizó un proceso de consulta que ha sido desacreditado por organizaciones veedoras independientes y los mismos indígenas en desacuerdo. El movimiento indígena del TIPNIS ha logrado frenar momentáneamente la construcción de la carretera. Sin embargo, el gobierno está dispuesto a reactivar la construcción de esta carretera.","Esta IBA tiene una extensión aproximada de 250.000 ha que naturalmente están cubiertas por bosques montanos húmedos. Los bosques húmedos montanos son conocidos por la gran riqueza de especies de aves re distribución geográfica restringida. La diversidad de plantas es la más alta dentro de Bolivia y el mismo patrón es recurrente para otros grupos taxonómicos. Es parte del territorio de los pueblos indígenas Yuracarés, Moxos y Yuris y también parte del Parque Nacional Isisboro Sécure.   Dentro de esta área se registró la mayor densidad poblacional de la especie en Peligro de Extinción Pauxi unicornis. El otro sitio con alta densidad de esta especie era Río Leche (Parque Nacional Carrasco). Sin embargo, R. Soria-Auza y R. MacCleod evidenciaron que los continuos ingresos ilegales de gente para sacar madera y caza de vida silvestre, la creación de pequeños claros dentro el bosque para cultivo de hoja de coca y otros resultaron en la extinción local de esta especie en la localidad de Río Leche. La IBA Yungas bajos del Isiboro Secure /Altamachi es sin duda, junto al Parque Nacional Amboró, el sitio que contiene la población más importante de Pauxi unicornis. De acuerdo con MacLeod P. unicornis en Bolivia es una especie diferente a la población en Peru, la cual denomina P. koepkeae",,117001,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22250,Abunã,Abunã,BR087,RO02,79289,30,105,-9.633333333,-65.13333333,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116201,confirmed,2008,,A2,0,-,,,
South America,Brazil,22201,Alto Juruá,Alto Juruá,BR061,AC02,539864,185,390,-9.066666667,-72.45,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116049,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22208,Alto Sucunduri,Alto Sucunduri,BR027,AM07,4629900,30,380,-7.566666667,-59.48333333,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116056,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,23878,Área de Relevante Interesse Ecológico Projeto Dinâmica Biológica de Fragmentos Florestais e Entorno,Área de Relevante Interesse Ecológico Projeto Dinâmica Biológica de Fragmentos Florestais e Entorno,BR025,AM05,46207,30,150,-2.366666667,-59.9,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116768,confirmed,2008,,"A2, A3",0,-,,,
South America,Brazil,22209,Arquipélago de Anavilhanas,Arquipélago de Anavilhanas,BR024,AM04,197812,15,35,-2.533333333,-60.76666667,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116057,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22259,Aurora do Tocantins / Taguatinga,Aurora do Tocantins / Taguatinga,BR056,TO09,370934,340,670,-12.55,-46.53333333,Y,N,N,N,N,Y,Y,2013,high,-2,unset,not assessed,5,low,1,N,Y,unknown,Y,"Pongiluppi Souza, Tatiana",Criminal fires and ilegal deforestation related to the agriculture expansion are the greatest threats to the region. The dry forest suffers great pressure because of the selective logging. It is believed that the agrotoxic use in the agriculture lands on the plateaus of Serra Geral can cause the contamination of the streams that down the slopes and irrigate the lowland areas.,"State of the IBA-criteria-triggering populations: There are information of estimative just for some species as: Pyrrhura pfrimeri â€“ 20 individuals and Knipolegus franciscanus â€“ 4 breeding pairs. For other species the status is unknown.. State of the habitats of the trigger species: The area corresponds to the interfluve of the rivers Palma e ConceiÃ§Ã£o, in the extreme southeast of Tocantins State. The main geomorphological feature is the escarpment West of Serra Geral, at the Tocantins and Bahia border. In the Tocantins side, there are patches of deciduous forest well preserved, as well as water springs and streams that forms the Rio ParanÃ£. The area is composed by a vegetation mosaic, including Cerrado, Dry Forest and degraded areas. There are limestone outcrops dispersed throughout the region, where dry forests grow with cacti, bromeliad, euphorbia and tree species..",The Federal University of Tocantins through the Scientific and Technological Support Foundation of Tocantins started a project â€œBiology and Conservation of the Pyrrhura pfrimeri: implications of the flagship species in the biodiversity conservation associated to Dry Forests at Rio ParanÃ£â€. SAVE Brasil is partner in this project developing environmental education activities. The municipalities where this projects act are Aurora do Tocantins and Taguatinga (Tocantins State) and SÃ£o Domingos (GoiÃ¡s State). The work of education and dissemination aims to sensitize the local communities and landowners about the importance of the species and its habitats (Dry Forest) to result in the creation of Private Reserves.,116210,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22224,Baixada Maranhense,Baixada Maranhense,BR032,MA01,2045444,15,110,-2.95,-44.76666667,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116087,confirmed,2008,,"A4i, A4iii",0,-,,,
South America,Brazil,23877,Baixo Rio Javari,Baixo Rio Javari,BR026,AM06,77158,70,110,-4.266666667,-70.58333333,Y,N,N,N,N,N,N,2008,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116767,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22241,Baixo Rio Xingu,Baixo Rio Xingu,BR014,PA07,622266,75,370,-3.783333333,-51.98333333,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116157,confirmed,2008,,A1,0,-,,,
South America,Brazil,20154,Bandeira / Macarani,Bandeira / Macarani,BR133,MG/BA01,3000,750,850,-15.8,-40.51666667,Y,Y,N,Y,N,Y,Y,2013,high,-2,unset,not assessed,5,negligible,0,N,Y,unknown,Y,"Pongiluppi Souza, Tatiana","The deforestation and selective logging are on going in the region, they are practised by local communities and people that come from other places to take the wood. An additional threat is the hunting. No official public protected area, CR birds with very restrictive occurrence and recently (this year) area has suffered deforestation and other selective impacts such as palm tree harvest and hunting. There is the private reserve of FundaÃ§Ã£o Biodiversitas (purchased with ABC funds), but the largest part of the forest is not protected. ","State of the IBA-criteria-triggering populations: The estimated population of some species in the area is the follow: Aratinga auricapillus - 30 individuals; Pyrrhura cruentata- 30 individuals; Iodopleura pipra- 30 individuals and Carpornis melanocephala- 30 individuals; Merulaxis stresemanni â€“ the surveys found 6 individuals and the estimative is no more than 10-15 individuals. For all the other species the population is unknown.. State of the habitats of the trigger species: This forest remnant is relatively extensive with 3.000 â€“ 4.000 hectares, in the region of the middle Rio Jequitinhonha, on the border of the two states Minas Gerais and Bahia. The area is in the domain of the Atlantic Forest and is well preserved, even with the constant activity of the loggers..","The Biodiversitas Foundation purchase an area of two farms (Fazenda Sossego do Arrebol) with 600 hectares. However, is necessary to safeguard the remaining unprotected 4,300 hectares of forest in the Jequitinhonha valley.",115678,confirmed,2008,,"A1, A2",4325,confirmed,2010,,"Vul, Irr 1"
South America,Brazil,22255,Campinas e Várzeas do Rio Branco,Campinas e Várzeas do Rio Branco,BR004,RR04,3859627,30,75,0.666666667,-61.38333333,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116206,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22215,Campo do Alto Marmelos,Campo do Alto Marmelos,BR029,AM/RO02,451017,30,160,-8.533333333,-61.63333333,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116063,confirmed,2008,,A1,0,-,,,
South America,Brazil,22210,Campos de Humaitá-Lábrea,Campos de Humaitá-Lábrea,BR028,AM/RO01,2724632,30,230,-8.083333333,-64.03333333,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116058,confirmed,2008,,A1,0,-,,,
South America,Brazil,22242,Caxiuanã / Portel,Caxiuanã / Portel,BR012,PA05,3422612,20,160,-2.816666667,-50.78333333,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116167,confirmed,2008,,A1,0,-,,,
